epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,3870.05,0.76005,0.53796,1.16412,0.95022,0.91885,0.96011,0.76574,0.81997,0.45578,1.16422,8.416e-05,8.416e-05,8.416e-05
18,4096.72,0.75463,0.53447,1.15949,0.94016,0.93021,0.96281,0.76867,0.81382,0.43589,1.15348,8.317e-05,8.317e-05,8.317e-05
19,4323.64,0.7436,0.51735,1.15019,0.94992,0.92603,0.96341,0.7703,0.80869,0.43574,1.16312,8.218e-05,8.218e-05,8.218e-05
20,4550.61,0.7317,0.50937,1.14502,0.94933,0.92912,0.96637,0.7803,0.79615,0.42068,1.13391,8.119e-05,8.119e-05,8.119e-05
21,4777.53,0.72551,0.50658,1.14135,0.95105,0.93127,0.96425,0.78927,0.77886,0.41742,1.12996,8.02e-05,8.02e-05,8.02e-05
22,5004.72,0.72012,0.49586,1.13337,0.95431,0.93248,0.96801,0.79323,0.764,0.40535,1.11031,7.921e-05,7.921e-05,7.921e-05
23,5231.31,0.71699,0.50495,1.13313,0.94782,0.9385,0.96823,0.7912,0.76656,0.41145,1.12203,7.822e-05,7.822e-05,7.822e-05
24,5457.83,0.70546,0.48717,1.12749,0.9542,0.93732,0.96971,0.79773,0.76917,0.4065,1.11421,7.723e-05,7.723e-05,7.723e-05
25,5684.55,0.70085,0.47795,1.11785,0.95698,0.92705,0.96466,0.79137,0.76441,0.40408,1.10545,7.624e-05,7.624e-05,7.624e-05
26,5911.1,0.69883,0.48198,1.12468,0.9612,0.94057,0.97448,0.80325,0.74518,0.38058,1.10116,7.525e-05,7.525e-05,7.525e-05
27,6137.64,0.68367,0.46325,1.11612,0.96458,0.93548,0.97186,0.80602,0.73524,0.37928,1.09928,7.426e-05,7.426e-05,7.426e-05
28,6364.4,0.67929,0.45128,1.10685,0.96047,0.93636,0.97097,0.81121,0.72216,0.38747,1.08393,7.327e-05,7.327e-05,7.327e-05
29,6591.1,0.67625,0.45054,1.10761,0.96096,0.94742,0.97427,0.81282,0.72513,0.36841,1.08118,7.228e-05,7.228e-05,7.228e-05
30,6817.94,0.66746,0.44619,1.10194,0.95601,0.94156,0.97208,0.81495,0.71533,0.37635,1.07562,7.129e-05,7.129e-05,7.129e-05
31,7044.57,0.66318,0.44611,1.09198,0.95772,0.94424,0.97153,0.81337,0.71722,0.36938,1.0705,7.03e-05,7.03e-05,7.03e-05
32,7271.33,0.665,0.44731,1.097,0.96455,0.94454,0.97546,0.81756,0.71172,0.35804,1.05963,6.931e-05,6.931e-05,6.931e-05
33,7498.18,0.65519,0.43575,1.09441,0.96448,0.94487,0.97575,0.82171,0.6999,0.35615,1.06709,6.832e-05,6.832e-05,6.832e-05
34,7725.06,0.64633,0.42927,1.08613,0.96687,0.94636,0.97454,0.82239,0.69972,0.35223,1.06108,6.733e-05,6.733e-05,6.733e-05
35,7951.83,0.64427,0.42988,1.08783,0.96617,0.95326,0.97552,0.8212,0.69875,0.35071,1.06577,6.634e-05,6.634e-05,6.634e-05
36,8178.31,0.64122,0.43609,1.08268,0.96423,0.94874,0.97415,0.82799,0.68406,0.35335,1.04555,6.535e-05,6.535e-05,6.535e-05
37,8405.08,0.63314,0.41913,1.07998,0.9679,0.95272,0.9763,0.83261,0.67442,0.34409,1.03764,6.436e-05,6.436e-05,6.436e-05
38,8631.6,0.63001,0.41403,1.0774,0.95999,0.95764,0.97555,0.83187,0.67454,0.34058,1.04261,6.337e-05,6.337e-05,6.337e-05
39,8858.15,0.61779,0.41062,1.06864,0.96484,0.95165,0.97435,0.82938,0.67113,0.34491,1.03335,6.238e-05,6.238e-05,6.238e-05
40,9084.57,0.61872,0.40673,1.07076,0.96781,0.95475,0.97582,0.83003,0.67811,0.33877,1.04461,6.139e-05,6.139e-05,6.139e-05
41,9310.81,0.61662,0.40316,1.06615,0.97109,0.94944,0.97609,0.83447,0.67163,0.33798,1.03892,6.04e-05,6.04e-05,6.04e-05
42,9537,0.60594,0.39382,1.06492,0.97046,0.95085,0.97619,0.83693,0.65792,0.33043,1.03356,5.941e-05,5.941e-05,5.941e-05
43,9763.3,0.60595,0.39803,1.06122,0.9686,0.95502,0.97646,0.83794,0.6514,0.33042,1.02478,5.842e-05,5.842e-05,5.842e-05
44,9989.51,0.60115,0.39135,1.06001,0.96919,0.95329,0.97718,0.8416,0.65043,0.32829,1.02611,5.743e-05,5.743e-05,5.743e-05
45,10215.7,0.59271,0.39252,1.05688,0.96997,0.95523,0.97765,0.84343,0.64808,0.32669,1.0251,5.644e-05,5.644e-05,5.644e-05
46,10441.6,0.59209,0.38959,1.05324,0.972,0.95453,0.97726,0.84361,0.64551,0.32738,1.02585,5.545e-05,5.545e-05,5.545e-05
47,10667.8,0.59379,0.39627,1.05764,0.97146,0.95731,0.97808,0.84597,0.64382,0.32565,1.02225,5.446e-05,5.446e-05,5.446e-05
48,10893.5,0.58159,0.37097,1.04537,0.96881,0.95836,0.97754,0.84815,0.63944,0.32314,1.01601,5.347e-05,5.347e-05,5.347e-05
49,11119.4,0.57942,0.37304,1.04874,0.96903,0.95755,0.97837,0.8497,0.63402,0.32063,1.01494,5.248e-05,5.248e-05,5.248e-05
50,11345.2,0.58085,0.37217,1.04922,0.97367,0.954,0.97761,0.84932,0.63341,0.32135,1.0135,5.149e-05,5.149e-05,5.149e-05
51,11571,0.56972,0.3715,1.04457,0.9708,0.9556,0.97622,0.84912,0.62987,0.32077,1.01347,5.05e-05,5.05e-05,5.05e-05
52,11796.9,0.57028,0.37609,1.04511,0.97014,0.9567,0.97685,0.85225,0.62194,0.31828,1.01033,4.951e-05,4.951e-05,4.951e-05
53,12022.9,0.56443,0.36894,1.04316,0.96931,0.9587,0.9778,0.85352,0.61464,0.31643,1.00901,4.852e-05,4.852e-05,4.852e-05
54,12248.8,0.56381,0.36545,1.04103,0.97052,0.95949,0.97833,0.8549,0.61364,0.31683,1.01025,4.753e-05,4.753e-05,4.753e-05
55,12474.6,0.56413,0.37217,1.04585,0.97242,0.95765,0.9779,0.85674,0.61043,0.31636,1.00912,4.654e-05,4.654e-05,4.654e-05
56,12700.3,0.55239,0.35523,1.03394,0.97541,0.9561,0.97809,0.85862,0.60934,0.31513,1.01025,4.555e-05,4.555e-05,4.555e-05
57,12926,0.54919,0.35818,1.03319,0.96822,0.95962,0.97846,0.85881,0.60846,0.31456,1.00852,4.456e-05,4.456e-05,4.456e-05
58,13151.6,0.5458,0.3482,1.02595,0.97366,0.95515,0.97858,0.86022,0.60744,0.31221,1.0051,4.357e-05,4.357e-05,4.357e-05
59,13377.2,0.54486,0.35019,1.02759,0.96788,0.9606,0.97831,0.85856,0.60549,0.31195,1.00382,4.258e-05,4.258e-05,4.258e-05
60,13602.8,0.53857,0.34488,1.02715,0.97319,0.9571,0.97833,0.85849,0.60482,0.31104,1.00426,4.159e-05,4.159e-05,4.159e-05
61,13830.7,0.53579,0.34172,1.02363,0.97065,0.95927,0.97858,0.85826,0.60516,0.31074,1.0021,4.06e-05,4.06e-05,4.06e-05
62,14056.3,0.53717,0.34406,1.02293,0.97341,0.95754,0.97831,0.85972,0.60264,0.3088,1.00055,3.961e-05,3.961e-05,3.961e-05
63,14282,0.53516,0.34172,1.02015,0.97378,0.95831,0.97825,0.8603,0.60031,0.3059,0.99677,3.862e-05,3.862e-05,3.862e-05
64,14507.7,0.53038,0.35158,1.01868,0.97049,0.96029,0.97844,0.86151,0.59739,0.30587,0.99219,3.763e-05,3.763e-05,3.763e-05
65,14734.6,0.52195,0.34166,1.01561,0.96986,0.96062,0.97808,0.86227,0.59456,0.30391,0.98942,3.664e-05,3.664e-05,3.664e-05
66,14960.1,0.52002,0.33648,1.01392,0.97196,0.95934,0.97781,0.86238,0.59235,0.30309,0.98764,3.565e-05,3.565e-05,3.565e-05
67,15185.8,0.51722,0.33205,1.00997,0.97558,0.95606,0.97809,0.86307,0.59073,0.30227,0.98839,3.466e-05,3.466e-05,3.466e-05
68,15411.4,0.51132,0.32922,1.01052,0.97536,0.9556,0.97786,0.86371,0.58837,0.30077,0.98757,3.367e-05,3.367e-05,3.367e-05
69,15637.2,0.51107,0.33086,1.00945,0.97637,0.9563,0.97801,0.86397,0.58625,0.29983,0.98719,3.268e-05,3.268e-05,3.268e-05
70,15863,0.5131,0.34511,1.01051,0.97495,0.95782,0.97766,0.86484,0.58448,0.29978,0.98672,3.169e-05,3.169e-05,3.169e-05
71,16088.7,0.50435,0.32713,1.00536,0.97175,0.96021,0.9776,0.86568,0.58246,0.29856,0.98666,3.07e-05,3.07e-05,3.07e-05
72,16314.2,0.50679,0.32179,1.00759,0.97128,0.96212,0.97771,0.86575,0.58169,0.29832,0.98673,2.971e-05,2.971e-05,2.971e-05
73,16540,0.50019,0.3191,1.00242,0.9706,0.96286,0.97793,0.86584,0.58068,0.2984,0.98603,2.872e-05,2.872e-05,2.872e-05
74,16765.6,0.50096,0.33498,1.00606,0.97095,0.96263,0.97781,0.86637,0.57976,0.29728,0.98544,2.773e-05,2.773e-05,2.773e-05
75,16991.4,0.49462,0.31972,0.99794,0.97359,0.95997,0.9779,0.8672,0.57868,0.29602,0.98423,2.674e-05,2.674e-05,2.674e-05
76,17217,0.4937,0.31329,0.99745,0.9753,0.95967,0.97803,0.86732,0.5778,0.29568,0.98383,2.575e-05,2.575e-05,2.575e-05
77,17442.8,0.48849,0.31301,0.99814,0.97574,0.95865,0.97787,0.86774,0.57676,0.29516,0.98283,2.476e-05,2.476e-05,2.476e-05
78,17668.4,0.49049,0.33784,1.00083,0.97699,0.95712,0.97808,0.86875,0.57562,0.29499,0.98218,2.377e-05,2.377e-05,2.377e-05
79,17894.2,0.48372,0.3052,0.993,0.97767,0.95682,0.97825,0.86921,0.57516,0.29468,0.9823,2.278e-05,2.278e-05,2.278e-05
80,18119.9,0.4812,0.30566,0.99181,0.97765,0.95647,0.9783,0.86958,0.57423,0.29442,0.98188,2.179e-05,2.179e-05,2.179e-05
81,18345.8,0.4833,0.31494,0.99214,0.97743,0.95668,0.97826,0.87014,0.57321,0.294,0.98108,2.08e-05,2.08e-05,2.08e-05
82,18571.6,0.47631,0.30158,0.98976,0.97838,0.95626,0.97834,0.8707,0.57194,0.29293,0.97984,1.981e-05,1.981e-05,1.981e-05
83,18797.2,0.47475,0.31729,0.99168,0.97792,0.95724,0.97816,0.87107,0.57104,0.29263,0.97908,1.882e-05,1.882e-05,1.882e-05
84,19022.8,0.47172,0.30276,0.98706,0.97773,0.95736,0.97823,0.87108,0.57041,0.29234,0.97862,1.783e-05,1.783e-05,1.783e-05
85,19248.7,0.46675,0.29711,0.98583,0.97759,0.95757,0.9785,0.87139,0.56944,0.29233,0.97772,1.684e-05,1.684e-05,1.684e-05
86,19474.4,0.465,0.29791,0.98566,0.97731,0.95749,0.9786,0.87199,0.5688,0.2921,0.97741,1.585e-05,1.585e-05,1.585e-05
87,19700.3,0.468,0.29714,0.98448,0.9774,0.95719,0.97845,0.87179,0.5682,0.29178,0.97696,1.486e-05,1.486e-05,1.486e-05
88,19925.9,0.46373,0.29461,0.98392,0.97674,0.95744,0.97844,0.87217,0.56719,0.29158,0.9761,1.387e-05,1.387e-05,1.387e-05
89,20151.7,0.46224,0.29443,0.98145,0.97729,0.9569,0.97829,0.87244,0.56624,0.29134,0.97526,1.288e-05,1.288e-05,1.288e-05
90,20377.4,0.45735,0.29343,0.97915,0.97694,0.95684,0.97834,0.8729,0.56565,0.2913,0.97499,1.189e-05,1.189e-05,1.189e-05
91,20611.1,0.4141,0.23599,0.9472,0.97717,0.95704,0.9783,0.87344,0.56491,0.29106,0.97455,1.09e-05,1.09e-05,1.09e-05
92,20835.9,0.39579,0.20313,0.92981,0.97698,0.9572,0.97829,0.87359,0.56423,0.29072,0.97412,9.91e-06,9.91e-06,9.91e-06
93,21060.6,0.38636,0.20413,0.92708,0.97653,0.95728,0.97835,0.87366,0.56372,0.2903,0.97371,8.92e-06,8.92e-06,8.92e-06
94,21285,0.38553,0.21436,0.92851,0.97627,0.9574,0.9785,0.87393,0.56325,0.29019,0.97344,7.93e-06,7.93e-06,7.93e-06
95,21509.7,0.38742,0.19777,0.93259,0.97647,0.95758,0.97847,0.8743,0.56251,0.29003,0.97312,6.94e-06,6.94e-06,6.94e-06
96,21734.3,0.37854,0.19417,0.92957,0.97629,0.95794,0.97845,0.87444,0.56149,0.28991,0.97251,5.95e-06,5.95e-06,5.95e-06
97,21959,0.37778,0.19397,0.92188,0.97593,0.95815,0.97847,0.8749,0.56084,0.28969,0.97216,4.96e-06,4.96e-06,4.96e-06
98,22183.7,0.37295,0.20329,0.92014,0.97596,0.95848,0.97846,0.87498,0.56019,0.28924,0.97177,3.97e-06,3.97e-06,3.97e-06
99,22408.3,0.36778,0.19027,0.9175,0.97381,0.96039,0.97851,0.87515,0.5598,0.28905,0.97173,2.98e-06,2.98e-06,2.98e-06
100,22632.9,0.3697,0.19944,0.92087,0.97376,0.96055,0.97852,0.87512,0.55935,0.28861,0.9714,1.99e-06,1.99e-06,1.99e-06
