epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,655.057,0.93358,0.88098,1.27696,0.82316,0.70401,0.77076,0.55245,1.11373,0.989,1.44227,8.317e-05,8.317e-05,8.317e-05
19,691.202,0.91664,0.86932,1.26386,0.7924,0.70814,0.79435,0.55964,1.13089,0.98177,1.42378,8.218e-05,8.218e-05,8.218e-05
20,727.367,0.90955,0.865,1.26231,0.80487,0.68629,0.77125,0.55469,1.12441,1.00718,1.44529,8.119e-05,8.119e-05,8.119e-05
21,763.519,0.89534,0.82706,1.24674,0.81603,0.69848,0.77226,0.55836,1.10007,0.99217,1.42106,8.02e-05,8.02e-05,8.02e-05
22,805.17,0.90502,0.84223,1.25896,0.80567,0.69028,0.76596,0.54824,1.10668,0.98132,1.41944,7.921e-05,7.921e-05,7.921e-05
23,845.548,0.90879,0.80072,1.24832,0.79621,0.68052,0.76192,0.55487,1.10257,0.97849,1.42432,7.822e-05,7.822e-05,7.822e-05
24,888.186,0.90307,0.81957,1.25215,0.75115,0.75107,0.79679,0.56668,1.11504,0.96059,1.41828,7.723e-05,7.723e-05,7.723e-05
25,924.147,0.90425,0.82115,1.25398,0.77579,0.73473,0.78561,0.5716,1.106,0.94486,1.42375,7.624e-05,7.624e-05,7.624e-05
26,960.212,0.90731,0.78672,1.2442,0.77599,0.72009,0.78438,0.56575,1.11757,0.97052,1.4251,7.525e-05,7.525e-05,7.525e-05
27,996.335,0.9034,0.78111,1.25332,0.83618,0.72229,0.78881,0.56627,1.12889,0.9654,1.42965,7.426e-05,7.426e-05,7.426e-05
28,1032.39,0.88131,0.77949,1.2371,0.77109,0.7531,0.78654,0.57549,1.09769,0.92682,1.39872,7.327e-05,7.327e-05,7.327e-05
29,1068.53,0.88116,0.74502,1.22856,0.82697,0.72111,0.79687,0.56776,1.13044,0.93471,1.43322,7.228e-05,7.228e-05,7.228e-05
30,1106.24,0.88621,0.75128,1.23508,0.79825,0.73684,0.78783,0.56381,1.1384,0.93967,1.4308,7.129e-05,7.129e-05,7.129e-05
31,1144.15,0.86552,0.74339,1.22554,0.806,0.73523,0.77672,0.56649,1.10209,0.93378,1.40912,7.03e-05,7.03e-05,7.03e-05
32,1181.96,0.87079,0.7302,1.22548,0.80029,0.72728,0.77379,0.56232,1.10413,0.97119,1.43917,6.931e-05,6.931e-05,6.931e-05
33,1219.31,0.85959,0.73129,1.22446,0.81274,0.72209,0.78084,0.56405,1.12208,0.94016,1.42584,6.832e-05,6.832e-05,6.832e-05
34,1255.36,0.85888,0.73891,1.21924,0.79132,0.742,0.77952,0.56644,1.1208,0.9486,1.42364,6.733e-05,6.733e-05,6.733e-05
35,1291.44,0.8601,0.71758,1.21803,0.79758,0.7347,0.76022,0.5547,1.0976,0.95064,1.4108,6.634e-05,6.634e-05,6.634e-05
36,1327.48,0.8581,0.72133,1.21419,0.79401,0.71191,0.76674,0.55601,1.11089,0.96163,1.41856,6.535e-05,6.535e-05,6.535e-05
37,1363.5,0.85038,0.69263,1.21015,0.80727,0.72428,0.77539,0.56137,1.1179,0.94928,1.41793,6.436e-05,6.436e-05,6.436e-05
38,1399.7,0.85047,0.70585,1.20857,0.77119,0.74648,0.77297,0.55921,1.10807,0.93496,1.40035,6.337e-05,6.337e-05,6.337e-05
39,1437.31,0.85294,0.71495,1.21234,0.77911,0.73836,0.76188,0.54381,1.13119,0.96552,1.42511,6.238e-05,6.238e-05,6.238e-05
40,1473.43,0.85474,0.69152,1.22376,0.78905,0.70372,0.74891,0.54294,1.10747,0.99561,1.3993,6.139e-05,6.139e-05,6.139e-05
41,1509.45,0.8576,0.70106,1.22444,0.80851,0.69833,0.75907,0.54874,1.1207,0.97797,1.43921,6.04e-05,6.04e-05,6.04e-05
42,1545.48,0.82771,0.65292,1.19258,0.80594,0.70705,0.77207,0.5548,1.11941,0.95365,1.42575,5.941e-05,5.941e-05,5.941e-05
43,1581.62,0.82648,0.67202,1.19778,0.80593,0.72579,0.77321,0.56121,1.1087,0.92483,1.40787,5.842e-05,5.842e-05,5.842e-05
44,1617.65,0.82753,0.6614,1.19452,0.79695,0.71108,0.74456,0.54316,1.11527,1.01563,1.43542,5.743e-05,5.743e-05,5.743e-05
45,1653.65,0.83205,0.65802,1.20041,0.79653,0.71873,0.76891,0.55607,1.12685,0.96584,1.4254,5.644e-05,5.644e-05,5.644e-05
46,1689.51,0.83188,0.66635,1.19527,0.79358,0.71268,0.75625,0.53869,1.14245,0.97285,1.45202,5.545e-05,5.545e-05,5.545e-05
47,1725.6,0.82334,0.67488,1.197,0.77395,0.71869,0.75851,0.55201,1.10044,0.99029,1.4242,5.446e-05,5.446e-05,5.446e-05
48,1761.7,0.83009,0.64136,1.18476,0.79193,0.72037,0.76129,0.55449,1.11331,0.96583,1.42119,5.347e-05,5.347e-05,5.347e-05
