epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,7394.06,0.68495,0.5005,1.10091,0.94665,0.92751,0.96284,0.79041,0.74071,0.42229,1.06193,4.555e-05,4.555e-05,4.555e-05
57,7525.98,0.67917,0.49703,1.09808,0.94199,0.93403,0.96312,0.79084,0.7396,0.42134,1.06161,4.456e-05,4.456e-05,4.456e-05
58,7658.1,0.68282,0.4945,1.09468,0.9425,0.93514,0.96271,0.79188,0.73712,0.41986,1.05913,4.357e-05,4.357e-05,4.357e-05
59,7790.08,0.67602,0.48708,1.09353,0.94025,0.93382,0.9628,0.79288,0.73396,0.41967,1.05603,4.258e-05,4.258e-05,4.258e-05
60,7922.11,0.6796,0.48836,1.09433,0.94768,0.92766,0.96326,0.79403,0.73268,0.41805,1.05621,4.159e-05,4.159e-05,4.159e-05
61,8054.24,0.67973,0.4902,1.10039,0.94441,0.93252,0.96319,0.79493,0.73103,0.41733,1.05589,4.06e-05,4.06e-05,4.06e-05
62,8186.24,0.67528,0.49705,1.09146,0.94151,0.93506,0.96349,0.79605,0.72846,0.41689,1.05442,3.961e-05,3.961e-05,3.961e-05
63,8318.15,0.66978,0.48453,1.09115,0.94751,0.92932,0.96344,0.79582,0.72693,0.41503,1.05378,3.862e-05,3.862e-05,3.862e-05
64,8450.05,0.66501,0.49022,1.08668,0.94848,0.92953,0.96373,0.79691,0.72532,0.4137,1.05272,3.763e-05,3.763e-05,3.763e-05
65,8581.66,0.66564,0.48523,1.08822,0.94344,0.93273,0.96359,0.79771,0.72443,0.41394,1.05182,3.664e-05,3.664e-05,3.664e-05
66,8713.27,0.66403,0.48882,1.08449,0.94057,0.93578,0.96373,0.79745,0.72411,0.41231,1.05191,3.565e-05,3.565e-05,3.565e-05
67,8844.71,0.66014,0.47486,1.08384,0.94211,0.9346,0.96342,0.79779,0.72274,0.41215,1.05024,3.466e-05,3.466e-05,3.466e-05
68,8976.14,0.65506,0.4698,1.0801,0.94769,0.92881,0.96364,0.79837,0.72106,0.41061,1.04866,3.367e-05,3.367e-05,3.367e-05
69,9108.06,0.65888,0.47074,1.08484,0.94417,0.93276,0.96418,0.79899,0.71927,0.40922,1.04736,3.268e-05,3.268e-05,3.268e-05
70,9239.77,0.65258,0.47621,1.07795,0.94615,0.93298,0.96411,0.79956,0.71753,0.4087,1.04639,3.169e-05,3.169e-05,3.169e-05
71,9371.53,0.65385,0.46655,1.07969,0.94522,0.93362,0.96449,0.79987,0.71575,0.40816,1.04549,3.07e-05,3.07e-05,3.07e-05
72,9503.4,0.64941,0.46362,1.078,0.9445,0.93429,0.9644,0.79995,0.71484,0.40742,1.04463,2.971e-05,2.971e-05,2.971e-05
73,9640.96,0.64553,0.46027,1.07676,0.9456,0.93457,0.96461,0.80055,0.71366,0.40568,1.04356,2.872e-05,2.872e-05,2.872e-05
74,9772.62,0.64882,0.46274,1.07799,0.94583,0.93368,0.96453,0.80086,0.71272,0.40507,1.04343,2.773e-05,2.773e-05,2.773e-05
75,9904.36,0.64549,0.46081,1.07564,0.94954,0.93073,0.96473,0.80136,0.71157,0.40399,1.04275,2.674e-05,2.674e-05,2.674e-05
76,10036.3,0.64079,0.45119,1.07038,0.95293,0.92928,0.96501,0.80196,0.7105,0.40337,1.04221,2.575e-05,2.575e-05,2.575e-05
77,10168.2,0.64021,0.46092,1.07026,0.95189,0.93092,0.96473,0.80289,0.70936,0.40305,1.0417,2.476e-05,2.476e-05,2.476e-05
78,10316.7,0.63908,0.4499,1.07234,0.94862,0.93304,0.96479,0.80319,0.70826,0.40275,1.04091,2.377e-05,2.377e-05,2.377e-05
79,10448.4,0.63947,0.45088,1.07026,0.94735,0.93468,0.96486,0.8037,0.70789,0.40203,1.04096,2.278e-05,2.278e-05,2.278e-05
80,10580,0.63418,0.44956,1.06647,0.95074,0.93163,0.96482,0.804,0.70737,0.40171,1.04045,2.179e-05,2.179e-05,2.179e-05
81,10711.3,0.62956,0.44148,1.06647,0.9506,0.93294,0.96474,0.80409,0.70722,0.40154,1.04064,2.08e-05,2.08e-05,2.08e-05
82,10842.4,0.63232,0.44662,1.06832,0.95125,0.93313,0.96472,0.80436,0.70697,0.40119,1.0406,1.981e-05,1.981e-05,1.981e-05
83,10974,0.63116,0.45863,1.06401,0.95121,0.93347,0.96488,0.80482,0.70646,0.40073,1.04033,1.882e-05,1.882e-05,1.882e-05
84,11105.3,0.63152,0.44756,1.06539,0.95085,0.9334,0.9648,0.80547,0.7062,0.40048,1.04021,1.783e-05,1.783e-05,1.783e-05
85,11237,0.63175,0.44473,1.06765,0.95006,0.93293,0.96479,0.80545,0.70628,0.40029,1.04034,1.684e-05,1.684e-05,1.684e-05
86,11368.4,0.62207,0.43755,1.06236,0.94923,0.93327,0.96499,0.80542,0.7059,0.39974,1.04008,1.585e-05,1.585e-05,1.585e-05
87,11500,0.62937,0.44373,1.06433,0.95061,0.93219,0.96434,0.80569,0.70586,0.39972,1.04016,1.486e-05,1.486e-05,1.486e-05
88,11631.6,0.62062,0.44378,1.06552,0.95106,0.93212,0.96444,0.80577,0.70543,0.39919,1.03976,1.387e-05,1.387e-05,1.387e-05
89,11763.5,0.62049,0.432,1.06157,0.95083,0.93253,0.9644,0.80578,0.70531,0.39888,1.03986,1.288e-05,1.288e-05,1.288e-05
90,11895.1,0.62369,0.44028,1.06343,0.95087,0.93244,0.9645,0.80575,0.70501,0.39878,1.03962,1.189e-05,1.189e-05,1.189e-05
91,12034,0.5944,0.36926,1.04322,0.95025,0.9321,0.96455,0.80581,0.70441,0.39832,1.03939,1.09e-05,1.09e-05,1.09e-05
92,12166.5,0.57489,0.35066,1.02905,0.9509,0.93057,0.96459,0.80588,0.70399,0.39746,1.03915,9.91e-06,9.91e-06,9.91e-06
93,12298.4,0.57186,0.3312,1.02681,0.95024,0.93126,0.96493,0.80617,0.7032,0.39669,1.03856,8.92e-06,8.92e-06,8.92e-06
94,12430.1,0.56289,0.34318,1.02189,0.9504,0.93174,0.96505,0.80612,0.7024,0.39612,1.03786,7.93e-06,7.93e-06,7.93e-06
95,12561.2,0.56733,0.3272,1.02685,0.95086,0.93104,0.96496,0.80646,0.70176,0.3955,1.03742,6.94e-06,6.94e-06,6.94e-06
96,12692.1,0.56069,0.31916,1.02076,0.95062,0.93191,0.96506,0.80658,0.70098,0.39485,1.03682,5.95e-06,5.95e-06,5.95e-06
97,12823.5,0.55469,0.31846,1.01769,0.95051,0.93217,0.96514,0.80687,0.70032,0.39455,1.0364,4.96e-06,4.96e-06,4.96e-06
98,12954.2,0.55342,0.32817,1.01873,0.95182,0.9317,0.96521,0.80674,0.69977,0.39416,1.03605,3.97e-06,3.97e-06,3.97e-06
99,13085.4,0.55665,0.32064,1.01781,0.94768,0.9362,0.96523,0.80708,0.69927,0.39364,1.03587,2.98e-06,2.98e-06,2.98e-06
100,13216.3,0.5492,0.31359,1.01024,0.9479,0.93598,0.96529,0.80717,0.69869,0.39356,1.03557,1.99e-06,1.99e-06,1.99e-06
