epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,834.948,0.88972,0.80827,1.2454,0.78896,0.73067,0.75663,0.56714,1.10977,1.07975,1.42808,7.822e-05,7.822e-05,7.822e-05
24,870.97,0.90176,0.79853,1.2498,0.79905,0.72111,0.76208,0.5733,1.087,1.053,1.42129,7.723e-05,7.723e-05,7.723e-05
25,907.071,0.88986,0.78519,1.23992,0.82117,0.73874,0.76075,0.5681,1.10415,1.06385,1.43493,7.624e-05,7.624e-05,7.624e-05
26,943.168,0.88818,0.79815,1.23804,0.83198,0.72222,0.76597,0.57796,1.08165,1.04643,1.4028,7.525e-05,7.525e-05,7.525e-05
27,979.131,0.89058,0.80438,1.2463,0.84672,0.71525,0.77258,0.5789,1.10096,1.04982,1.42191,7.426e-05,7.426e-05,7.426e-05
28,1015.1,0.87488,0.76383,1.23825,0.8492,0.71793,0.76968,0.57638,1.09604,1.04115,1.41151,7.327e-05,7.327e-05,7.327e-05
29,1051.17,0.85631,0.74329,1.22163,0.81685,0.73636,0.75958,0.57206,1.09226,1.06075,1.41326,7.228e-05,7.228e-05,7.228e-05
30,1087.25,0.86501,0.75143,1.23219,0.81462,0.74318,0.77031,0.57468,1.10408,1.04937,1.41944,7.129e-05,7.129e-05,7.129e-05
31,1123.32,0.87156,0.75533,1.22405,0.81245,0.72344,0.76609,0.57046,1.10994,1.039,1.42378,7.03e-05,7.03e-05,7.03e-05
32,1159.3,0.8591,0.73257,1.23046,0.79127,0.73092,0.76007,0.56103,1.13962,1.08238,1.46941,6.931e-05,6.931e-05,6.931e-05
33,1195.33,0.87728,0.75214,1.22092,0.84248,0.71761,0.77012,0.57422,1.10729,1.03455,1.43681,6.832e-05,6.832e-05,6.832e-05
34,1231.24,0.84777,0.72661,1.21433,0.83539,0.70543,0.75173,0.56414,1.09998,1.13868,1.45118,6.733e-05,6.733e-05,6.733e-05
35,1267.28,0.84442,0.71444,1.20897,0.84082,0.70702,0.75859,0.56612,1.10073,1.08864,1.4378,6.634e-05,6.634e-05,6.634e-05
36,1303.34,0.84466,0.70183,1.21278,0.86502,0.66849,0.76477,0.56229,1.13601,1.06377,1.45244,6.535e-05,6.535e-05,6.535e-05
37,1339.42,0.83609,0.70645,1.20182,0.8249,0.68562,0.74651,0.55468,1.12592,1.09734,1.44779,6.436e-05,6.436e-05,6.436e-05
38,1375.4,0.84796,0.70044,1.20778,0.83179,0.7054,0.75425,0.56005,1.12567,1.06213,1.45488,6.337e-05,6.337e-05,6.337e-05
39,1411.43,0.83615,0.68443,1.2007,0.87075,0.71688,0.77184,0.5791,1.10876,1.02841,1.44206,6.238e-05,6.238e-05,6.238e-05
40,1447.45,0.83642,0.7023,1.20427,0.80859,0.73713,0.74989,0.56773,1.11961,1.11066,1.4672,6.139e-05,6.139e-05,6.139e-05
41,1483.46,0.82444,0.68804,1.19141,0.80415,0.73981,0.76128,0.57914,1.1111,1.08427,1.46399,6.04e-05,6.04e-05,6.04e-05
42,1519.36,0.82521,0.67106,1.19252,0.82301,0.71061,0.75165,0.57133,1.10906,1.08355,1.45522,5.941e-05,5.941e-05,5.941e-05
