epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1746.84,0.84811,0.76151,1.21755,0.87981,0.84585,0.90736,0.67574,0.95118,0.66194,1.22595,8.812e-05,8.812e-05,8.812e-05
14,1879.63,0.84452,0.73953,1.21187,0.88171,0.85195,0.91264,0.68821,0.93641,0.64476,1.21017,8.713e-05,8.713e-05,8.713e-05
15,2012.34,0.84009,0.7313,1.2094,0.89119,0.8767,0.92269,0.6962,0.92126,0.6183,1.20373,8.614e-05,8.614e-05,8.614e-05
16,2144.75,0.82991,0.72173,1.20475,0.89078,0.8664,0.91985,0.69819,0.92214,0.62689,1.20753,8.515e-05,8.515e-05,8.515e-05
17,2277.7,0.82262,0.69666,1.19946,0.91525,0.86564,0.92599,0.70166,0.92237,0.6014,1.19989,8.416e-05,8.416e-05,8.416e-05
18,2410.41,0.81719,0.69195,1.19582,0.89299,0.87607,0.91861,0.70041,0.90434,0.6071,1.19291,8.317e-05,8.317e-05,8.317e-05
19,2542.48,0.81446,0.6804,1.18906,0.90386,0.87935,0.92667,0.70913,0.91832,0.58618,1.19947,8.218e-05,8.218e-05,8.218e-05
20,2675.21,0.80841,0.67477,1.18934,0.90889,0.87251,0.92704,0.71343,0.89709,0.5794,1.19371,8.119e-05,8.119e-05,8.119e-05
21,2807.93,0.80312,0.66604,1.18389,0.92076,0.87384,0.93118,0.71673,0.89002,0.57951,1.18359,8.02e-05,8.02e-05,8.02e-05
22,2940.84,0.79898,0.65311,1.18202,0.90379,0.88841,0.92916,0.71942,0.88186,0.56543,1.17557,7.921e-05,7.921e-05,7.921e-05
23,3073.74,0.79253,0.63944,1.1751,0.91668,0.87991,0.9297,0.71887,0.88422,0.56373,1.1806,7.822e-05,7.822e-05,7.822e-05
24,3206.68,0.79265,0.63724,1.17587,0.91766,0.87898,0.93214,0.72618,0.87257,0.55146,1.16832,7.723e-05,7.723e-05,7.723e-05
25,3339.26,0.78203,0.62863,1.16992,0.91713,0.88505,0.93239,0.72622,0.87042,0.56018,1.17159,7.624e-05,7.624e-05,7.624e-05
26,3472.43,0.77869,0.623,1.16627,0.90986,0.88711,0.93023,0.72607,0.86899,0.55051,1.16402,7.525e-05,7.525e-05,7.525e-05
27,3606,0.77644,0.61813,1.16619,0.91462,0.89082,0.93659,0.73144,0.86676,0.53678,1.1589,7.426e-05,7.426e-05,7.426e-05
28,3739.02,0.77098,0.60632,1.16031,0.9254,0.89208,0.93799,0.7354,0.8623,0.52992,1.16019,7.327e-05,7.327e-05,7.327e-05
29,3872.09,0.77063,0.60526,1.15956,0.9282,0.89334,0.93881,0.73897,0.85127,0.52435,1.15229,7.228e-05,7.228e-05,7.228e-05
30,4004.95,0.76824,0.60239,1.15831,0.93824,0.88968,0.94211,0.74343,0.84591,0.51208,1.14426,7.129e-05,7.129e-05,7.129e-05
31,4137.93,0.7539,0.58315,1.14822,0.92699,0.89487,0.93939,0.742,0.83381,0.51381,1.13645,7.03e-05,7.03e-05,7.03e-05
32,4270.92,0.76078,0.59165,1.1532,0.91933,0.90256,0.94157,0.74519,0.83987,0.51275,1.1444,6.931e-05,6.931e-05,6.931e-05
33,4403.43,0.7531,0.58436,1.14679,0.94296,0.89167,0.94269,0.74552,0.8349,0.50044,1.13663,6.832e-05,6.832e-05,6.832e-05
34,4536.11,0.74624,0.57507,1.14549,0.92723,0.90341,0.94069,0.74603,0.8379,0.50563,1.13642,6.733e-05,6.733e-05,6.733e-05
35,4669.35,0.74104,0.56508,1.14209,0.94266,0.89646,0.94323,0.75284,0.82176,0.49777,1.1309,6.634e-05,6.634e-05,6.634e-05
36,4802.05,0.73918,0.5713,1.13931,0.94047,0.89976,0.94435,0.75611,0.81349,0.48911,1.12374,6.535e-05,6.535e-05,6.535e-05
37,4935.06,0.73851,0.56153,1.13892,0.92796,0.90727,0.94521,0.75718,0.81367,0.48323,1.12236,6.436e-05,6.436e-05,6.436e-05
38,5068.09,0.73555,0.55652,1.13485,0.9362,0.90583,0.94603,0.75971,0.81113,0.48388,1.11408,6.337e-05,6.337e-05,6.337e-05
39,5200.87,0.73658,0.55316,1.13706,0.92987,0.90994,0.94595,0.75879,0.8079,0.48485,1.11645,6.238e-05,6.238e-05,6.238e-05
40,5334.05,0.73164,0.55267,1.13417,0.93999,0.90563,0.94555,0.76212,0.80627,0.47803,1.11654,6.139e-05,6.139e-05,6.139e-05
41,5467.02,0.72627,0.54288,1.12956,0.93955,0.90583,0.94531,0.76415,0.80076,0.47749,1.11046,6.04e-05,6.04e-05,6.04e-05
42,5599.97,0.71603,0.53542,1.12229,0.9485,0.90535,0.94951,0.76663,0.79541,0.46468,1.10795,5.941e-05,5.941e-05,5.941e-05
43,5733.14,0.71558,0.53268,1.12258,0.93839,0.91211,0.94901,0.76859,0.79777,0.4684,1.10929,5.842e-05,5.842e-05,5.842e-05
44,5866.13,0.7196,0.53412,1.12457,0.9392,0.9195,0.9508,0.76991,0.79154,0.46232,1.10334,5.743e-05,5.743e-05,5.743e-05
45,5998.9,0.72067,0.53051,1.12534,0.94523,0.9123,0.95246,0.77062,0.79313,0.45362,1.10266,5.644e-05,5.644e-05,5.644e-05
46,6131.9,0.71312,0.5305,1.12119,0.95164,0.90936,0.95215,0.77343,0.78746,0.45331,1.09775,5.545e-05,5.545e-05,5.545e-05
47,6264.63,0.70554,0.51673,1.11388,0.94225,0.91786,0.95204,0.77216,0.78806,0.45245,1.09901,5.446e-05,5.446e-05,5.446e-05
48,6397.32,0.70597,0.52248,1.11653,0.94737,0.91382,0.95213,0.77189,0.79275,0.45542,1.10463,5.347e-05,5.347e-05,5.347e-05
49,6530.22,0.69944,0.51093,1.11319,0.94699,0.91495,0.9505,0.77263,0.7857,0.45483,1.09788,5.248e-05,5.248e-05,5.248e-05
50,6663.38,0.70295,0.51442,1.11395,0.94582,0.91439,0.95068,0.77388,0.78526,0.45289,1.09941,5.149e-05,5.149e-05,5.149e-05
51,6795.85,0.69298,0.50811,1.10979,0.95017,0.91298,0.95078,0.77482,0.78111,0.45161,1.0948,5.05e-05,5.05e-05,5.05e-05
52,6928.8,0.69568,0.5094,1.11054,0.94843,0.91633,0.95108,0.77685,0.77709,0.4482,1.09185,4.951e-05,4.951e-05,4.951e-05
53,7061.48,0.68965,0.50108,1.1061,0.945,0.91749,0.95171,0.77872,0.77492,0.44802,1.09121,4.852e-05,4.852e-05,4.852e-05
54,7194.38,0.68371,0.49995,1.1063,0.94314,0.9201,0.95207,0.78028,0.76953,0.44459,1.08543,4.753e-05,4.753e-05,4.753e-05
55,7327.1,0.68684,0.49839,1.10582,0.94101,0.92206,0.95243,0.78254,0.76658,0.44317,1.08447,4.654e-05,4.654e-05,4.654e-05
56,7459.73,0.67971,0.49478,1.0985,0.9519,0.91519,0.95291,0.78355,0.76666,0.44103,1.08347,4.555e-05,4.555e-05,4.555e-05
57,7593.08,0.68729,0.50028,1.10195,0.95314,0.91594,0.95268,0.78342,0.76486,0.4427,1.08216,4.456e-05,4.456e-05,4.456e-05
58,7726.3,0.68043,0.49132,1.09865,0.95203,0.91503,0.95321,0.7843,0.76268,0.44175,1.08096,4.357e-05,4.357e-05,4.357e-05
59,7859.55,0.67953,0.49058,1.10119,0.9532,0.91626,0.95367,0.78377,0.76094,0.44167,1.08008,4.258e-05,4.258e-05,4.258e-05
60,7992.48,0.67801,0.48965,1.09789,0.94685,0.91966,0.95318,0.78417,0.76,0.43944,1.07853,4.159e-05,4.159e-05,4.159e-05
61,8125.64,0.6716,0.48375,1.09538,0.95336,0.91579,0.95247,0.78501,0.75771,0.43739,1.07725,4.06e-05,4.06e-05,4.06e-05
62,8258.39,0.6706,0.48338,1.09204,0.95201,0.91731,0.953,0.78589,0.75482,0.43702,1.07565,3.961e-05,3.961e-05,3.961e-05
63,8391.13,0.66984,0.48424,1.09661,0.95002,0.91824,0.95249,0.78546,0.75368,0.43601,1.07532,3.862e-05,3.862e-05,3.862e-05
64,8524.02,0.66509,0.47262,1.09,0.95077,0.91756,0.95315,0.78662,0.75188,0.43463,1.07325,3.763e-05,3.763e-05,3.763e-05
65,8656.96,0.66251,0.47659,1.09142,0.94467,0.9223,0.95375,0.78841,0.75002,0.432,1.07169,3.664e-05,3.664e-05,3.664e-05
66,8789.44,0.66203,0.47299,1.08937,0.95179,0.91954,0.95417,0.78972,0.74692,0.43144,1.06961,3.565e-05,3.565e-05,3.565e-05
67,8922.12,0.65719,0.47251,1.08784,0.94463,0.92623,0.95404,0.79078,0.74532,0.43117,1.06848,3.466e-05,3.466e-05,3.466e-05
68,9054.63,0.6532,0.46756,1.08465,0.94625,0.9233,0.95397,0.79152,0.74404,0.43085,1.06757,3.367e-05,3.367e-05,3.367e-05
69,9187.01,0.64967,0.4673,1.08304,0.94482,0.92436,0.95394,0.79169,0.74346,0.43015,1.0672,3.268e-05,3.268e-05,3.268e-05
70,9320.04,0.64985,0.46696,1.08225,0.94481,0.92531,0.95418,0.79174,0.7429,0.42967,1.06783,3.169e-05,3.169e-05,3.169e-05
71,9452.78,0.65169,0.46452,1.08441,0.94692,0.92406,0.95429,0.79185,0.74175,0.42866,1.06724,3.07e-05,3.07e-05,3.07e-05
72,9585.46,0.64885,0.46059,1.08234,0.94655,0.9246,0.95396,0.7924,0.74109,0.42852,1.06675,2.971e-05,2.971e-05,2.971e-05
73,9718.08,0.64577,0.45927,1.08061,0.9457,0.92746,0.95413,0.79228,0.74074,0.42823,1.06679,2.872e-05,2.872e-05,2.872e-05
74,9850.83,0.64513,0.46154,1.07977,0.9463,0.92609,0.95397,0.79286,0.73865,0.4275,1.06503,2.773e-05,2.773e-05,2.773e-05
75,9983.82,0.64369,0.45844,1.07702,0.94553,0.92623,0.95415,0.79313,0.73887,0.42729,1.06571,2.674e-05,2.674e-05,2.674e-05
76,10116.6,0.64292,0.45779,1.07745,0.94905,0.92103,0.95423,0.793,0.73848,0.42747,1.06557,2.575e-05,2.575e-05,2.575e-05
77,10249.5,0.63899,0.45387,1.07661,0.94935,0.92245,0.95438,0.79322,0.73812,0.42737,1.0654,2.476e-05,2.476e-05,2.476e-05
78,10382.4,0.64269,0.45185,1.07835,0.95176,0.91912,0.95434,0.79317,0.73753,0.42666,1.06494,2.377e-05,2.377e-05,2.377e-05
79,10514.7,0.6361,0.44972,1.07212,0.94986,0.92144,0.95421,0.79381,0.73718,0.4271,1.0648,2.278e-05,2.278e-05,2.278e-05
80,10647.4,0.63572,0.44995,1.07583,0.94991,0.92205,0.95415,0.79395,0.7365,0.42627,1.06435,2.179e-05,2.179e-05,2.179e-05
81,10780.3,0.62934,0.44261,1.06689,0.9503,0.92352,0.95449,0.79404,0.73571,0.42581,1.06362,2.08e-05,2.08e-05,2.08e-05
82,10912.8,0.62528,0.44455,1.06845,0.94939,0.92398,0.95441,0.79419,0.73538,0.42554,1.06331,1.981e-05,1.981e-05,1.981e-05
83,11045.3,0.62658,0.44112,1.07038,0.95023,0.92359,0.9545,0.79409,0.73466,0.42511,1.06249,1.882e-05,1.882e-05,1.882e-05
84,11177.8,0.62828,0.4429,1.06821,0.95067,0.92358,0.95451,0.79451,0.73384,0.42488,1.06172,1.783e-05,1.783e-05,1.783e-05
85,11310.2,0.62983,0.44404,1.06872,0.95202,0.92347,0.95469,0.7953,0.73294,0.42401,1.06084,1.684e-05,1.684e-05,1.684e-05
86,11442.9,0.6184,0.43486,1.06354,0.95376,0.922,0.95474,0.79577,0.73196,0.42334,1.06,1.585e-05,1.585e-05,1.585e-05
87,11575.6,0.62778,0.43901,1.06653,0.95466,0.92236,0.95492,0.79609,0.73143,0.42313,1.05963,1.486e-05,1.486e-05,1.486e-05
88,11708,0.61895,0.43419,1.06433,0.95492,0.92176,0.95503,0.79632,0.73103,0.4229,1.05927,1.387e-05,1.387e-05,1.387e-05
89,11840.7,0.61904,0.43433,1.06503,0.95658,0.9211,0.95513,0.79619,0.73044,0.42254,1.05878,1.288e-05,1.288e-05,1.288e-05
90,11973.2,0.62094,0.43541,1.06454,0.95706,0.92075,0.95522,0.79634,0.72983,0.42198,1.05836,1.189e-05,1.189e-05,1.189e-05
91,12108.6,0.59483,0.36492,1.04919,0.95677,0.921,0.95517,0.79625,0.72936,0.42146,1.0579,1.09e-05,1.09e-05,1.09e-05
92,12240.6,0.57399,0.33571,1.03159,0.95641,0.92083,0.95506,0.79608,0.72939,0.42123,1.05798,9.91e-06,9.91e-06,9.91e-06
93,12372.2,0.56751,0.32678,1.02635,0.95674,0.9212,0.9552,0.79635,0.72911,0.42058,1.05783,8.92e-06,8.92e-06,8.92e-06
94,12503.8,0.56127,0.321,1.02856,0.95395,0.92419,0.9553,0.79662,0.72861,0.41991,1.05748,7.93e-06,7.93e-06,7.93e-06
95,12635.8,0.56016,0.32135,1.02388,0.95286,0.92491,0.95522,0.79651,0.72804,0.41927,1.05702,6.94e-06,6.94e-06,6.94e-06
96,12767.4,0.55686,0.3176,1.02113,0.95479,0.92442,0.95526,0.79649,0.72755,0.41868,1.05666,5.95e-06,5.95e-06,5.95e-06
97,12899.2,0.55661,0.31462,1.02006,0.95416,0.92533,0.9553,0.79706,0.72711,0.41813,1.0562,4.96e-06,4.96e-06,4.96e-06
98,13030.9,0.55031,0.31001,1.01652,0.95334,0.92696,0.95528,0.79747,0.72673,0.41766,1.05595,3.97e-06,3.97e-06,3.97e-06
99,13162,0.55019,0.31168,1.0194,0.95438,0.92649,0.95523,0.79748,0.72652,0.41734,1.05586,2.98e-06,2.98e-06,2.98e-06
100,13293.9,0.54492,0.30828,1.01456,0.95414,0.92625,0.95535,0.79769,0.72624,0.41731,1.05567,1.99e-06,1.99e-06,1.99e-06
