epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,3605.25,0.77832,0.62708,1.16482,0.9336,0.90779,0.95405,0.75192,0.82641,0.49054,1.13706,7.426e-05,7.426e-05,7.426e-05
28,3737.7,0.77807,0.6151,1.15844,0.93566,0.90961,0.95598,0.75524,0.82162,0.47627,1.12864,7.327e-05,7.327e-05,7.327e-05
29,3870.41,0.7737,0.61308,1.15928,0.93157,0.91085,0.95398,0.75269,0.82512,0.47745,1.13405,7.228e-05,7.228e-05,7.228e-05
30,4002.89,0.76724,0.6079,1.15246,0.93461,0.90901,0.9556,0.75481,0.81733,0.47308,1.12262,7.129e-05,7.129e-05,7.129e-05
31,4135.41,0.76397,0.60231,1.14734,0.93945,0.91635,0.957,0.76002,0.8105,0.46387,1.11941,7.03e-05,7.03e-05,7.03e-05
32,4267.64,0.76405,0.60064,1.14947,0.94149,0.91406,0.95871,0.76289,0.80827,0.46974,1.11932,6.931e-05,6.931e-05,6.931e-05
33,4400.1,0.75731,0.60357,1.14927,0.93629,0.91545,0.96046,0.76426,0.80545,0.4599,1.11336,6.832e-05,6.832e-05,6.832e-05
34,4532.65,0.75382,0.58888,1.14547,0.9403,0.91577,0.95777,0.76379,0.8025,0.45577,1.1097,6.733e-05,6.733e-05,6.733e-05
35,4665.02,0.7545,0.5855,1.14594,0.94119,0.92072,0.96182,0.77005,0.80212,0.44865,1.11499,6.634e-05,6.634e-05,6.634e-05
36,4797.45,0.75056,0.58485,1.14196,0.94765,0.91421,0.96067,0.77202,0.79019,0.44705,1.10028,6.535e-05,6.535e-05,6.535e-05
37,4930.16,0.74693,0.57647,1.13858,0.94779,0.91398,0.96253,0.77409,0.78629,0.4401,1.09849,6.436e-05,6.436e-05,6.436e-05
38,5062.66,0.7394,0.56995,1.13467,0.94631,0.91857,0.9641,0.77585,0.78528,0.43828,1.09502,6.337e-05,6.337e-05,6.337e-05
39,5194.99,0.73087,0.56448,1.13012,0.94751,0.92356,0.96484,0.77772,0.78144,0.43375,1.09338,6.238e-05,6.238e-05,6.238e-05
40,5327.55,0.73302,0.5592,1.13257,0.95307,0.92386,0.96497,0.77844,0.77791,0.42744,1.08905,6.139e-05,6.139e-05,6.139e-05
41,5459.72,0.73006,0.55887,1.12638,0.93973,0.93156,0.96484,0.77974,0.77511,0.42485,1.08549,6.04e-05,6.04e-05,6.04e-05
42,5592.05,0.72382,0.5454,1.1236,0.94808,0.92435,0.96508,0.78416,0.76611,0.42122,1.08029,5.941e-05,5.941e-05,5.941e-05
43,5724.32,0.72873,0.55082,1.12358,0.94367,0.93272,0.96591,0.78401,0.76464,0.42161,1.07966,5.842e-05,5.842e-05,5.842e-05
44,5856.59,0.72474,0.5459,1.12539,0.95129,0.92488,0.96498,0.78501,0.76568,0.42173,1.08184,5.743e-05,5.743e-05,5.743e-05
45,5988.92,0.72058,0.54374,1.12394,0.95397,0.92202,0.96458,0.78503,0.76448,0.42124,1.0838,5.644e-05,5.644e-05,5.644e-05
46,6121.14,0.7164,0.54248,1.1192,0.94683,0.93184,0.96577,0.78523,0.7669,0.41581,1.08394,5.545e-05,5.545e-05,5.545e-05
47,6253.58,0.71721,0.5405,1.12206,0.94457,0.93219,0.96569,0.78725,0.75949,0.41391,1.07838,5.446e-05,5.446e-05,5.446e-05
48,6386.2,0.71179,0.52675,1.11336,0.94955,0.92881,0.96571,0.78997,0.75359,0.41229,1.07118,5.347e-05,5.347e-05,5.347e-05
49,6518.72,0.70628,0.52527,1.11403,0.9557,0.92321,0.96628,0.79163,0.74923,0.40931,1.06857,5.248e-05,5.248e-05,5.248e-05
50,6650.91,0.70425,0.52456,1.11297,0.95456,0.92243,0.96516,0.79235,0.74805,0.41174,1.06895,5.149e-05,5.149e-05,5.149e-05
51,6782.88,0.70174,0.52183,1.11227,0.95369,0.92571,0.9652,0.79297,0.74546,0.41171,1.06697,5.05e-05,5.05e-05,5.05e-05
52,6915.22,0.69977,0.51948,1.11135,0.95453,0.9273,0.9659,0.79348,0.74496,0.40538,1.06456,4.951e-05,4.951e-05,4.951e-05
53,7047.5,0.69642,0.51402,1.10663,0.95967,0.92202,0.96541,0.79494,0.74449,0.40297,1.06389,4.852e-05,4.852e-05,4.852e-05
54,7179.96,0.69849,0.51753,1.10877,0.95529,0.92873,0.96722,0.79599,0.74049,0.40009,1.06328,4.753e-05,4.753e-05,4.753e-05
55,7312.57,0.69736,0.51924,1.10772,0.9563,0.92849,0.96678,0.79654,0.74135,0.40374,1.0635,4.654e-05,4.654e-05,4.654e-05
56,7445.1,0.68804,0.50444,1.10063,0.95792,0.92785,0.96784,0.79848,0.73751,0.40128,1.05914,4.555e-05,4.555e-05,4.555e-05
57,7577.71,0.68898,0.5056,1.10269,0.95497,0.93209,0.96794,0.79786,0.73441,0.39931,1.05571,4.456e-05,4.456e-05,4.456e-05
58,7710.31,0.68401,0.50032,1.09687,0.95502,0.93467,0.96793,0.79848,0.73489,0.39797,1.0566,4.357e-05,4.357e-05,4.357e-05
59,7842.89,0.68436,0.50366,1.09905,0.95021,0.939,0.96858,0.79922,0.73412,0.39612,1.0555,4.258e-05,4.258e-05,4.258e-05
60,7975.31,0.6813,0.49722,1.09783,0.95568,0.93482,0.96906,0.80093,0.73308,0.39441,1.05551,4.159e-05,4.159e-05,4.159e-05
61,8107.88,0.67566,0.49094,1.09445,0.95743,0.93303,0.9687,0.80066,0.73186,0.39235,1.05518,4.06e-05,4.06e-05,4.06e-05
62,8240.48,0.67589,0.49153,1.09253,0.95772,0.9338,0.96821,0.80111,0.72838,0.39052,1.05217,3.961e-05,3.961e-05,3.961e-05
63,8372.96,0.68103,0.49344,1.09732,0.95624,0.93424,0.96944,0.80218,0.72585,0.38835,1.05001,3.862e-05,3.862e-05,3.862e-05
64,8505.52,0.67448,0.4912,1.09378,0.95706,0.93409,0.96986,0.80308,0.72394,0.38769,1.04915,3.763e-05,3.763e-05,3.763e-05
65,8637.93,0.66768,0.491,1.09064,0.95272,0.93645,0.97059,0.80443,0.72175,0.38665,1.04795,3.664e-05,3.664e-05,3.664e-05
66,8770.32,0.66797,0.48109,1.08977,0.95854,0.93238,0.97078,0.80549,0.71992,0.38453,1.04612,3.565e-05,3.565e-05,3.565e-05
67,8902.2,0.66253,0.47761,1.08297,0.96064,0.9316,0.97075,0.80617,0.7183,0.38339,1.04481,3.466e-05,3.466e-05,3.466e-05
68,9034.91,0.66143,0.4769,1.08541,0.95465,0.93632,0.97045,0.80647,0.71722,0.38179,1.04377,3.367e-05,3.367e-05,3.367e-05
69,9167.24,0.65815,0.4795,1.08322,0.962,0.9319,0.97043,0.80725,0.71632,0.38081,1.04337,3.268e-05,3.268e-05,3.268e-05
70,9299.74,0.66079,0.47452,1.08632,0.95764,0.93615,0.97054,0.80807,0.7146,0.37945,1.04221,3.169e-05,3.169e-05,3.169e-05
71,9432.24,0.65545,0.47679,1.07998,0.95926,0.9359,0.97069,0.80816,0.71376,0.3782,1.04178,3.07e-05,3.07e-05,3.07e-05
72,9564.63,0.65938,0.47558,1.08442,0.95968,0.93623,0.9708,0.80882,0.71287,0.37822,1.04086,2.971e-05,2.971e-05,2.971e-05
73,9696.9,0.65641,0.47008,1.08144,0.96016,0.93645,0.97072,0.80921,0.71187,0.37757,1.04011,2.872e-05,2.872e-05,2.872e-05
74,9828.9,0.65591,0.47197,1.08739,0.95854,0.93699,0.97073,0.80966,0.71092,0.37765,1.03892,2.773e-05,2.773e-05,2.773e-05
75,9961.19,0.65215,0.46746,1.07648,0.95875,0.93684,0.97093,0.8104,0.70969,0.37693,1.03766,2.674e-05,2.674e-05,2.674e-05
76,10093.5,0.64889,0.46182,1.07678,0.959,0.937,0.97113,0.81028,0.70822,0.37693,1.03621,2.575e-05,2.575e-05,2.575e-05
77,10226.2,0.64327,0.46093,1.07773,0.95895,0.93631,0.97123,0.81043,0.70705,0.37732,1.03511,2.476e-05,2.476e-05,2.476e-05
78,10358.8,0.6437,0.47176,1.07526,0.96164,0.93482,0.97133,0.81091,0.70616,0.37675,1.0346,2.377e-05,2.377e-05,2.377e-05
79,10496.6,0.64426,0.4556,1.0724,0.95998,0.93552,0.9713,0.81121,0.70537,0.37653,1.03431,2.278e-05,2.278e-05,2.278e-05
80,10629.3,0.6413,0.45679,1.07032,0.96048,0.9343,0.97114,0.81147,0.70515,0.37631,1.03423,2.179e-05,2.179e-05,2.179e-05
81,10762,0.6469,0.46577,1.07431,0.96162,0.93381,0.97088,0.81159,0.70444,0.37578,1.03349,2.08e-05,2.08e-05,2.08e-05
82,10894.8,0.63657,0.45828,1.07018,0.96087,0.93412,0.97087,0.81198,0.70396,0.3755,1.03341,1.981e-05,1.981e-05,1.981e-05
83,11027.3,0.63933,0.45514,1.07166,0.96158,0.93475,0.97144,0.81216,0.70272,0.37517,1.0325,1.882e-05,1.882e-05,1.882e-05
84,11160.2,0.63361,0.45704,1.06753,0.96014,0.93607,0.97165,0.81278,0.70233,0.375,1.03246,1.783e-05,1.783e-05,1.783e-05
85,11292.9,0.63216,0.44999,1.07044,0.96056,0.93563,0.97165,0.81313,0.70198,0.37492,1.03212,1.684e-05,1.684e-05,1.684e-05
86,11427.4,0.63111,0.4492,1.06687,0.96084,0.9357,0.9718,0.81359,0.70114,0.37471,1.03156,1.585e-05,1.585e-05,1.585e-05
87,11560.1,0.63214,0.44987,1.06719,0.96118,0.93571,0.97168,0.81337,0.70063,0.37458,1.03128,1.486e-05,1.486e-05,1.486e-05
88,11692.7,0.62778,0.44255,1.06486,0.96076,0.93614,0.97166,0.81359,0.70064,0.3743,1.03151,1.387e-05,1.387e-05,1.387e-05
89,11825.3,0.62586,0.44688,1.06272,0.95906,0.9383,0.9718,0.81388,0.70001,0.37414,1.031,1.288e-05,1.288e-05,1.288e-05
90,11958.7,0.62604,0.44503,1.06432,0.95941,0.93802,0.97177,0.81403,0.69956,0.37412,1.03074,1.189e-05,1.189e-05,1.189e-05
91,12097.9,0.60672,0.3776,1.05611,0.96049,0.93735,0.97176,0.81413,0.69906,0.37371,1.03042,1.09e-05,1.09e-05,1.09e-05
92,12233.5,0.58387,0.34235,1.03001,0.96358,0.93609,0.97174,0.81391,0.69867,0.37348,1.03016,9.91e-06,9.91e-06,9.91e-06
93,12367.5,0.57521,0.3429,1.02942,0.9636,0.93635,0.97186,0.81396,0.69764,0.3729,1.02934,8.92e-06,8.92e-06,8.92e-06
94,12499.3,0.57556,0.33993,1.02781,0.96361,0.93623,0.97183,0.814,0.69708,0.37249,1.02893,7.93e-06,7.93e-06,7.93e-06
95,12631,0.57636,0.35029,1.02963,0.96299,0.93629,0.97178,0.81414,0.69643,0.37208,1.02846,6.94e-06,6.94e-06,6.94e-06
96,12762.2,0.56511,0.32558,1.02493,0.96184,0.93687,0.97176,0.81485,0.69599,0.37178,1.02821,5.95e-06,5.95e-06,5.95e-06
97,12893.2,0.56885,0.33595,1.02411,0.96135,0.93722,0.9718,0.81484,0.6955,0.37131,1.02791,4.96e-06,4.96e-06,4.96e-06
98,13026.3,0.56894,0.32457,1.02376,0.9606,0.93766,0.9718,0.81518,0.69545,0.37117,1.02796,3.97e-06,3.97e-06,3.97e-06
99,13162.5,0.56136,0.32686,1.02133,0.96069,0.93729,0.97161,0.8153,0.69512,0.37091,1.02771,2.98e-06,2.98e-06,2.98e-06
100,13295.7,0.55762,0.33405,1.01782,0.95834,0.94012,0.97183,0.81551,0.69471,0.3706,1.02738,1.99e-06,1.99e-06,1.99e-06
