epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,563.808,1.05916,1.31565,1.42616,0.72305,0.67341,0.74804,0.50016,1.19754,1.06916,1.58254,0.0667414,3.32919e-05,3.32919e-05
2,1040.16,0.99978,1.03469,1.3723,0.78822,0.75811,0.83009,0.57965,1.08004,0.83073,1.47746,0.0334408,6.59656e-05,6.59656e-05
3,1512.52,0.97022,0.93304,1.35661,0.82105,0.76572,0.83514,0.58895,1.05785,0.83865,1.43105,0.000139439,9.79794e-05,9.79794e-05
4,1984.64,0.93619,0.85697,1.33475,0.84021,0.81082,0.87466,0.62908,1.02962,0.71948,1.40538,9.703e-05,9.703e-05,9.703e-05
5,2455.89,0.92724,0.81209,1.32773,0.81451,0.80877,0.87584,0.63292,1.01394,0.771,1.4023,9.604e-05,9.604e-05,9.604e-05
6,2926.88,0.89885,0.75832,1.30453,0.88192,0.85888,0.91132,0.67825,0.98049,0.62496,1.35078,9.505e-05,9.505e-05,9.505e-05
7,3398.12,0.88121,0.72711,1.2903,0.89,0.87265,0.91466,0.681,0.97778,0.59369,1.35593,9.406e-05,9.406e-05,9.406e-05
8,3867.4,0.86366,0.69364,1.27447,0.90724,0.87913,0.92565,0.69889,0.95429,0.56671,1.33311,9.307e-05,9.307e-05,9.307e-05
9,4334.57,0.85041,0.66916,1.26314,0.90754,0.8722,0.92848,0.69836,0.95798,0.57218,1.3337,9.208e-05,9.208e-05,9.208e-05
10,4803.84,0.83538,0.64242,1.25102,0.91335,0.88495,0.93611,0.71918,0.91705,0.52712,1.30492,9.109e-05,9.109e-05,9.109e-05
11,5274.35,0.82333,0.62193,1.23795,0.9274,0.88802,0.94243,0.72951,0.90247,0.52235,1.27946,9.01e-05,9.01e-05,9.01e-05
12,5746.25,0.81155,0.60341,1.22976,0.92542,0.89941,0.94228,0.72946,0.89343,0.50415,1.2782,8.911e-05,8.911e-05,8.911e-05
13,6218.32,0.79419,0.58516,1.22282,0.93036,0.9088,0.94665,0.74049,0.8801,0.49994,1.25742,8.812e-05,8.812e-05,8.812e-05
14,6690.56,0.78419,0.5679,1.20764,0.93842,0.90741,0.94658,0.74923,0.84796,0.46681,1.22754,8.713e-05,8.713e-05,8.713e-05
15,7162.34,0.77922,0.5584,1.20288,0.93048,0.9077,0.9485,0.75251,0.84415,0.47093,1.22208,8.614e-05,8.614e-05,8.614e-05
16,7632.02,0.76287,0.54581,1.19973,0.94501,0.90284,0.94843,0.75819,0.84075,0.46937,1.22923,8.515e-05,8.515e-05,8.515e-05
17,8100.1,0.75419,0.53411,1.19789,0.94393,0.90843,0.94758,0.75642,0.83449,0.46197,1.22265,8.416e-05,8.416e-05,8.416e-05
18,8569.23,0.74438,0.528,1.18691,0.95155,0.91716,0.95704,0.7675,0.81372,0.43205,1.1988,8.317e-05,8.317e-05,8.317e-05
19,9039.93,0.73483,0.51043,1.17601,0.94749,0.91408,0.95233,0.7615,0.82753,0.45077,1.21872,8.218e-05,8.218e-05,8.218e-05
20,9511.76,0.72868,0.50957,1.1764,0.95562,0.91578,0.95471,0.773,0.80298,0.427,1.20716,8.119e-05,8.119e-05,8.119e-05
21,9984.56,0.72082,0.50114,1.17063,0.96445,0.92151,0.95788,0.78139,0.78675,0.41838,1.17311,8.02e-05,8.02e-05,8.02e-05
22,10457.4,0.71114,0.49334,1.16586,0.95261,0.9199,0.95577,0.78068,0.78786,0.43108,1.18123,7.921e-05,7.921e-05,7.921e-05
23,10928.9,0.70224,0.47947,1.15618,0.96121,0.91902,0.95648,0.78618,0.77525,0.4237,1.16557,7.822e-05,7.822e-05,7.822e-05
24,11398.2,0.69851,0.47768,1.14608,0.95849,0.92435,0.95774,0.79157,0.75769,0.40408,1.14766,7.723e-05,7.723e-05,7.723e-05
25,11867.9,0.68295,0.464,1.14705,0.95734,0.91922,0.95506,0.79123,0.75791,0.41633,1.16031,7.624e-05,7.624e-05,7.624e-05
26,12338.7,0.67784,0.46333,1.13892,0.95677,0.92613,0.95625,0.79032,0.76345,0.41211,1.16142,7.525e-05,7.525e-05,7.525e-05
27,12810.6,0.67331,0.45507,1.13914,0.96183,0.9252,0.95928,0.79936,0.74679,0.39398,1.14205,7.426e-05,7.426e-05,7.426e-05
28,13283.7,0.6659,0.44855,1.12752,0.96257,0.92815,0.96022,0.80454,0.73343,0.39473,1.12185,7.327e-05,7.327e-05,7.327e-05
29,13756.7,0.65757,0.44099,1.12176,0.96556,0.92617,0.95932,0.80355,0.73077,0.39126,1.11307,7.228e-05,7.228e-05,7.228e-05
30,14229.1,0.6567,0.43747,1.12,0.96236,0.93272,0.96086,0.81068,0.72221,0.38536,1.12073,7.129e-05,7.129e-05,7.129e-05
31,14699.4,0.64093,0.42229,1.11123,0.97164,0.93088,0.96036,0.81254,0.71158,0.38823,1.10613,7.03e-05,7.03e-05,7.03e-05
32,15167.9,0.63814,0.42647,1.1069,0.97351,0.92305,0.95992,0.81317,0.70575,0.38536,1.11229,6.931e-05,6.931e-05,6.931e-05
33,15638,0.63201,0.42256,1.10473,0.96692,0.93261,0.96254,0.81902,0.6932,0.36882,1.09894,6.832e-05,6.832e-05,6.832e-05
34,16110.4,0.62506,0.41396,1.09953,0.97037,0.93414,0.96294,0.82079,0.69782,0.36961,1.09857,6.733e-05,6.733e-05,6.733e-05
35,16586.9,0.61653,0.4058,1.09134,0.97211,0.93266,0.96266,0.82267,0.69583,0.36964,1.09411,6.634e-05,6.634e-05,6.634e-05
36,17065.5,0.61519,0.40943,1.09291,0.96868,0.93482,0.96319,0.82617,0.68444,0.36537,1.09123,6.535e-05,6.535e-05,6.535e-05
37,17540.2,0.60946,0.4051,1.09126,0.96995,0.9329,0.96152,0.82504,0.67725,0.37365,1.08499,6.436e-05,6.436e-05,6.436e-05
38,18011.3,0.59865,0.39534,1.08446,0.96422,0.93927,0.96066,0.8271,0.67285,0.36545,1.08101,6.337e-05,6.337e-05,6.337e-05
39,18481.1,0.59693,0.39135,1.07873,0.96741,0.93971,0.96163,0.82999,0.66734,0.36647,1.06446,6.238e-05,6.238e-05,6.238e-05
40,18951.7,0.59278,0.39187,1.07857,0.96777,0.94123,0.96209,0.8319,0.66198,0.36254,1.07471,6.139e-05,6.139e-05,6.139e-05
41,19423.4,0.58413,0.3837,1.07103,0.97063,0.93725,0.96354,0.83413,0.66416,0.36034,1.07047,6.04e-05,6.04e-05,6.04e-05
42,19896,0.57877,0.37677,1.06617,0.96834,0.93838,0.96429,0.8361,0.65683,0.35419,1.06387,5.941e-05,5.941e-05,5.941e-05
43,20368.9,0.57237,0.37412,1.06393,0.97037,0.93635,0.96136,0.83427,0.65925,0.35629,1.06666,5.842e-05,5.842e-05,5.842e-05
44,20840,0.57144,0.36899,1.06462,0.96844,0.94278,0.96338,0.83773,0.65416,0.35187,1.06688,5.743e-05,5.743e-05,5.743e-05
45,21308.3,0.56737,0.36726,1.06402,0.96374,0.94645,0.96421,0.84044,0.64852,0.34915,1.06844,5.644e-05,5.644e-05,5.644e-05
46,21776.9,0.56115,0.37044,1.06159,0.96919,0.9432,0.9663,0.84152,0.64641,0.34464,1.06727,5.545e-05,5.545e-05,5.545e-05
47,22248,0.55659,0.36529,1.06036,0.96988,0.94123,0.96544,0.84437,0.64046,0.34699,1.06901,5.446e-05,5.446e-05,5.446e-05
48,22720.6,0.54687,0.35888,1.05565,0.97103,0.94064,0.96488,0.84545,0.63197,0.33996,1.06508,5.347e-05,5.347e-05,5.347e-05
49,23194.4,0.54245,0.35265,1.05645,0.97582,0.93929,0.96544,0.84675,0.63093,0.34276,1.06754,5.248e-05,5.248e-05,5.248e-05
50,23667.5,0.54087,0.35069,1.04928,0.97029,0.93993,0.96427,0.84807,0.62316,0.3459,1.05764,5.149e-05,5.149e-05,5.149e-05
51,24137.7,0.5367,0.3498,1.04759,0.97725,0.9354,0.96456,0.84948,0.61818,0.34311,1.04808,5.05e-05,5.05e-05,5.05e-05
52,24606.5,0.53307,0.34752,1.04316,0.97019,0.9426,0.96573,0.85137,0.61773,0.34023,1.0429,4.951e-05,4.951e-05,4.951e-05
53,25076.3,0.52641,0.33879,1.03974,0.97039,0.94431,0.96692,0.85209,0.61458,0.33497,1.04137,4.852e-05,4.852e-05,4.852e-05
54,25546.7,0.52218,0.33685,1.04335,0.97397,0.94096,0.96643,0.85358,0.61088,0.33355,1.04114,4.753e-05,4.753e-05,4.753e-05
55,26016.7,0.52099,0.33927,1.03763,0.97359,0.94014,0.96645,0.85537,0.60671,0.33092,1.03297,4.654e-05,4.654e-05,4.654e-05
56,26484.8,0.5144,0.33246,1.03101,0.97546,0.94003,0.96689,0.85627,0.60515,0.33155,1.02766,4.555e-05,4.555e-05,4.555e-05
57,26954.1,0.51422,0.33181,1.02887,0.97445,0.94,0.96657,0.85743,0.60105,0.33214,1.02423,4.456e-05,4.456e-05,4.456e-05
58,27424.2,0.51083,0.33084,1.02467,0.98135,0.93417,0.96706,0.85851,0.5985,0.33159,1.02079,4.357e-05,4.357e-05,4.357e-05
59,27894.9,0.50722,0.32912,1.02856,0.97806,0.93809,0.96624,0.85891,0.59494,0.33288,1.0198,4.258e-05,4.258e-05,4.258e-05
60,28364.4,0.50504,0.32662,1.02114,0.97636,0.93982,0.96701,0.85982,0.59259,0.33269,1.01856,4.159e-05,4.159e-05,4.159e-05
61,28834.1,0.49816,0.31923,1.01954,0.97506,0.94105,0.9672,0.86059,0.59024,0.33033,1.01853,4.06e-05,4.06e-05,4.06e-05
62,29304.3,0.492,0.31683,1.01805,0.96842,0.94745,0.96679,0.8616,0.5871,0.32825,1.01931,3.961e-05,3.961e-05,3.961e-05
63,29775.2,0.49155,0.31792,1.01909,0.97627,0.9418,0.96748,0.86276,0.58568,0.3264,1.02122,3.862e-05,3.862e-05,3.862e-05
