epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,9138.02,0.62407,0.40843,1.07083,0.97073,0.94771,0.97546,0.8379,0.65213,0.3362,1.03352,6.139e-05,6.139e-05,6.139e-05
41,9364.26,0.61466,0.39932,1.06259,0.97055,0.95209,0.97606,0.83974,0.64616,0.32887,1.02442,6.04e-05,6.04e-05,6.04e-05
42,9593.33,0.61102,0.3981,1.0604,0.96802,0.95597,0.97585,0.8407,0.64625,0.32842,1.01977,5.941e-05,5.941e-05,5.941e-05
43,9821.69,0.60679,0.39427,1.06026,0.96356,0.95875,0.97577,0.841,0.63741,0.32445,1.01937,5.842e-05,5.842e-05,5.842e-05
44,10050.9,0.59947,0.39069,1.05484,0.9718,0.95236,0.97531,0.84371,0.63324,0.32097,1.0128,5.743e-05,5.743e-05,5.743e-05
45,10279.4,0.60322,0.38724,1.05704,0.96863,0.95762,0.97755,0.84615,0.63109,0.31719,1.00886,5.644e-05,5.644e-05,5.644e-05
46,10505.5,0.59301,0.38249,1.05121,0.97336,0.95373,0.9759,0.84428,0.6329,0.31974,1.01419,5.545e-05,5.545e-05,5.545e-05
47,10732.2,0.59041,0.39229,1.05071,0.96858,0.95691,0.97591,0.84739,0.62552,0.31938,1.00851,5.446e-05,5.446e-05,5.446e-05
48,10958.1,0.58667,0.37654,1.04842,0.96588,0.95648,0.97625,0.84827,0.62219,0.31597,1.00763,5.347e-05,5.347e-05,5.347e-05
49,11184.2,0.57642,0.37057,1.04124,0.96679,0.95736,0.97765,0.85123,0.61562,0.31681,1.00158,5.248e-05,5.248e-05,5.248e-05
50,11410.1,0.57785,0.3699,1.04651,0.96784,0.95913,0.97787,0.85236,0.61116,0.31192,0.99757,5.149e-05,5.149e-05,5.149e-05
51,11636.1,0.5772,0.37052,1.04079,0.97017,0.95846,0.97896,0.85278,0.61415,0.31018,0.99667,5.05e-05,5.05e-05,5.05e-05
52,11862,0.57131,0.36521,1.03627,0.97894,0.95444,0.9795,0.85552,0.60849,0.30556,0.99288,4.951e-05,4.951e-05,4.951e-05
53,12088.1,0.56254,0.36514,1.03312,0.97816,0.95688,0.97859,0.85591,0.60656,0.3067,0.99157,4.852e-05,4.852e-05,4.852e-05
54,12314.1,0.56363,0.36341,1.03794,0.97634,0.95775,0.97783,0.85646,0.60476,0.30506,0.99533,4.753e-05,4.753e-05,4.753e-05
55,12540,0.5597,0.36835,1.03359,0.97564,0.95904,0.97857,0.85767,0.60335,0.30508,0.99462,4.654e-05,4.654e-05,4.654e-05
56,12766,0.55757,0.35816,1.03272,0.97748,0.95832,0.97817,0.85838,0.60026,0.30371,0.99507,4.555e-05,4.555e-05,4.555e-05
57,12992,0.55086,0.35298,1.02649,0.97863,0.95798,0.97778,0.85967,0.59691,0.30388,0.99071,4.456e-05,4.456e-05,4.456e-05
58,13218,0.54625,0.35389,1.0229,0.97711,0.959,0.97806,0.86105,0.59635,0.30322,0.99029,4.357e-05,4.357e-05,4.357e-05
59,13444.1,0.54513,0.35062,1.02345,0.97869,0.95859,0.97804,0.86151,0.59392,0.30177,0.98818,4.258e-05,4.258e-05,4.258e-05
60,13670.1,0.54525,0.35163,1.02194,0.97584,0.96118,0.97784,0.86094,0.59025,0.30004,0.98375,4.159e-05,4.159e-05,4.159e-05
61,13896,0.5425,0.34489,1.01989,0.979,0.95736,0.97802,0.86176,0.58995,0.30046,0.98366,4.06e-05,4.06e-05,4.06e-05
62,14122,0.53592,0.34343,1.02019,0.97894,0.95603,0.9781,0.86258,0.58887,0.29848,0.9848,3.961e-05,3.961e-05,3.961e-05
63,14348.1,0.53455,0.34472,1.02157,0.98138,0.95453,0.97875,0.86356,0.58666,0.29753,0.98485,3.862e-05,3.862e-05,3.862e-05
64,14573.9,0.53574,0.33749,1.02592,0.97748,0.95831,0.97902,0.86414,0.58346,0.2967,0.9831,3.763e-05,3.763e-05,3.763e-05
65,14801.1,0.52486,0.34042,1.01415,0.97811,0.95668,0.97861,0.86461,0.58138,0.29713,0.982,3.664e-05,3.664e-05,3.664e-05
66,15032.2,0.52128,0.33026,1.01095,0.97559,0.95985,0.97867,0.86557,0.57845,0.29679,0.9803,3.565e-05,3.565e-05,3.565e-05
67,15258.9,0.51919,0.33634,1.01041,0.97728,0.95849,0.97809,0.866,0.57753,0.29742,0.97958,3.466e-05,3.466e-05,3.466e-05
68,15484.8,0.51715,0.33015,1.00798,0.97839,0.95788,0.97787,0.86664,0.57588,0.29737,0.97875,3.367e-05,3.367e-05,3.367e-05
69,15711.3,0.51821,0.3282,1.01263,0.97544,0.95975,0.97774,0.8666,0.5732,0.29622,0.97665,3.268e-05,3.268e-05,3.268e-05
70,15936.9,0.51092,0.32204,1.00521,0.97499,0.96131,0.97766,0.86728,0.57126,0.29444,0.97554,3.169e-05,3.169e-05,3.169e-05
71,16166.6,0.51013,0.32772,1.00747,0.97537,0.96016,0.97789,0.86736,0.57106,0.29445,0.97613,3.07e-05,3.07e-05,3.07e-05
72,16395.8,0.50787,0.3225,1.00397,0.97391,0.961,0.9779,0.86782,0.56975,0.29263,0.97496,2.971e-05,2.971e-05,2.971e-05
73,16626.9,0.49908,0.31953,1.00001,0.9747,0.96186,0.97811,0.86842,0.56753,0.29174,0.97272,2.872e-05,2.872e-05,2.872e-05
74,16853.5,0.50383,0.32284,1.0047,0.97543,0.96041,0.97797,0.86855,0.56668,0.29101,0.97198,2.773e-05,2.773e-05,2.773e-05
75,17079.1,0.49318,0.31377,0.99601,0.97509,0.96125,0.97773,0.86849,0.56563,0.29077,0.97128,2.674e-05,2.674e-05,2.674e-05
76,17304.9,0.4964,0.31446,0.99639,0.97458,0.96163,0.9774,0.86915,0.56369,0.28995,0.9697,2.575e-05,2.575e-05,2.575e-05
77,17533.3,0.50106,0.31992,1.00729,0.97323,0.96213,0.97749,0.86959,0.56246,0.28955,0.9691,2.476e-05,2.476e-05,2.476e-05
78,17759.5,0.49052,0.31358,0.99557,0.9741,0.96158,0.97777,0.8705,0.56108,0.28873,0.9683,2.377e-05,2.377e-05,2.377e-05
79,17985.4,0.48393,0.30751,0.99188,0.97655,0.96026,0.97817,0.87098,0.56015,0.28822,0.96799,2.278e-05,2.278e-05,2.278e-05
80,18213,0.47938,0.30441,0.99135,0.97597,0.96051,0.9783,0.87129,0.55901,0.28803,0.9673,2.179e-05,2.179e-05,2.179e-05
81,18439.6,0.48,0.30699,0.98956,0.97508,0.96163,0.97836,0.87186,0.55858,0.28792,0.96695,2.08e-05,2.08e-05,2.08e-05
82,18665.3,inf,0.30309,0.98775,0.97538,0.96123,0.97849,0.87222,0.55774,0.28784,0.96648,1.981e-05,1.981e-05,1.981e-05
83,18895.2,0.4812,0.30694,0.99388,0.97696,0.96039,0.97861,0.87234,0.55689,0.2873,0.9658,1.882e-05,1.882e-05,1.882e-05
84,19121.6,0.47223,0.30277,0.9844,0.97632,0.96106,0.97849,0.87282,0.55623,0.28712,0.96573,1.783e-05,1.783e-05,1.783e-05
85,19347.4,0.47309,0.30143,0.98697,0.97656,0.96071,0.97857,0.87319,0.55585,0.28724,0.96551,1.684e-05,1.684e-05,1.684e-05
86,19573.8,0.46769,0.29566,0.98391,0.97937,0.9588,0.97859,0.87323,0.5553,0.28707,0.9653,1.585e-05,1.585e-05,1.585e-05
87,19799.3,0.46574,0.29353,0.98381,0.97938,0.95901,0.97854,0.8735,0.5546,0.28703,0.9649,1.486e-05,1.486e-05,1.486e-05
88,20025,0.46546,0.30434,0.98609,0.97971,0.959,0.97874,0.87374,0.55401,0.28658,0.96443,1.387e-05,1.387e-05,1.387e-05
89,20250.2,0.45818,0.29346,0.9815,0.98009,0.95882,0.9787,0.8738,0.55355,0.28685,0.96439,1.288e-05,1.288e-05,1.288e-05
90,20475.2,0.46252,0.28995,0.98102,0.98057,0.95886,0.9787,0.87394,0.5532,0.28675,0.96432,1.189e-05,1.189e-05,1.189e-05
91,20710.8,0.40566,0.21682,0.94248,0.97943,0.95948,0.97874,0.87435,0.55284,0.28654,0.96445,1.09e-05,1.09e-05,1.09e-05
92,20936.5,0.39726,0.20285,0.93377,0.97908,0.95961,0.97882,0.87466,0.55249,0.2867,0.96447,9.91e-06,9.91e-06,9.91e-06
93,21162,0.38209,0.19736,0.92256,0.97952,0.95982,0.979,0.8747,0.55194,0.28664,0.96431,8.92e-06,8.92e-06,8.92e-06
94,21387.2,0.38556,0.20404,0.92906,0.97873,0.96029,0.97897,0.87498,0.55171,0.28659,0.96445,7.93e-06,7.93e-06,7.93e-06
95,21612.3,0.38734,0.19876,0.93494,0.97887,0.96006,0.97878,0.87537,0.55104,0.28622,0.96443,6.94e-06,6.94e-06,6.94e-06
96,21837.4,0.37687,0.19465,0.92353,0.97892,0.96035,0.97876,0.87558,0.55024,0.28603,0.96387,5.95e-06,5.95e-06,5.95e-06
97,22062.5,0.37179,0.19172,0.91774,0.97883,0.9602,0.97862,0.87589,0.54962,0.28619,0.96346,4.96e-06,4.96e-06,4.96e-06
98,22287.5,0.37304,0.19548,0.92133,0.97926,0.96001,0.97873,0.87589,0.54903,0.28606,0.96324,3.97e-06,3.97e-06,3.97e-06
99,22512.7,0.36848,0.19667,0.92228,0.97906,0.96012,0.97865,0.87612,0.54836,0.28572,0.96303,2.98e-06,2.98e-06,2.98e-06
100,22738.1,0.36771,0.20972,0.91538,0.97921,0.96007,0.97866,0.8765,0.54758,0.28552,0.96257,1.99e-06,1.99e-06,1.99e-06
