epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,697.061,0.93005,0.87945,1.27372,0.81954,0.79737,0.84238,0.62847,1.05139,0.84792,1.36573,8.317e-05,8.317e-05,8.317e-05
19,733.211,0.91711,0.86921,1.26102,0.83636,0.78755,0.84558,0.63754,1.05823,0.8969,1.37184,8.218e-05,8.218e-05,8.218e-05
20,769.228,0.90806,0.87093,1.26401,0.85699,0.76868,0.83227,0.62108,1.05097,0.90796,1.37608,8.119e-05,8.119e-05,8.119e-05
21,805.264,0.90606,0.84404,1.25509,0.83431,0.79247,0.84699,0.62104,1.07809,0.8583,1.3812,8.02e-05,8.02e-05,8.02e-05
22,841.103,0.91357,0.8523,1.26268,0.86844,0.7616,0.85115,0.62637,1.0682,0.89866,1.40451,7.921e-05,7.921e-05,7.921e-05
23,877.143,0.89833,0.80411,1.24646,0.85678,0.76761,0.83261,0.62708,1.06952,0.88321,1.36048,7.822e-05,7.822e-05,7.822e-05
24,913.664,0.9085,0.8178,1.25031,0.85288,0.79631,0.85316,0.63752,1.0483,0.83549,1.34904,7.723e-05,7.723e-05,7.723e-05
25,949.647,0.89825,0.82542,1.24511,0.85986,0.76635,0.8386,0.62949,1.05156,0.88265,1.36582,7.624e-05,7.624e-05,7.624e-05
26,985.732,0.88852,0.79048,1.2379,0.83443,0.79531,0.84222,0.62735,1.0646,0.89085,1.36311,7.525e-05,7.525e-05,7.525e-05
27,1022.22,0.89754,0.78695,1.24742,0.84767,0.7789,0.84664,0.63389,1.05703,0.84466,1.36236,7.426e-05,7.426e-05,7.426e-05
28,1061.79,0.88098,0.7674,1.23982,0.83331,0.77378,0.83535,0.62187,1.06698,0.85401,1.36703,7.327e-05,7.327e-05,7.327e-05
29,1109.51,0.87105,0.7645,1.22882,0.8599,0.79513,0.84019,0.62216,1.08022,0.81583,1.37511,7.228e-05,7.228e-05,7.228e-05
30,1145.66,0.86978,0.74929,1.22666,0.83601,0.78011,0.83208,0.61781,1.08208,0.87747,1.39855,7.129e-05,7.129e-05,7.129e-05
31,1181.83,0.86017,0.74341,1.22464,0.81182,0.78842,0.81962,0.60496,1.10056,0.93422,1.43144,7.03e-05,7.03e-05,7.03e-05
32,1217.8,0.87132,0.73979,1.22982,0.84413,0.80014,0.84995,0.62798,1.08218,0.80903,1.37894,6.931e-05,6.931e-05,6.931e-05
33,1253.56,0.85795,0.73187,1.22016,0.87448,0.76463,0.85111,0.63366,1.07498,0.84903,1.38863,6.832e-05,6.832e-05,6.832e-05
34,1289.3,0.86954,0.73486,1.22679,0.84171,0.78283,0.83868,0.62084,1.08061,0.84699,1.37539,6.733e-05,6.733e-05,6.733e-05
35,1325.19,0.85212,0.72347,1.21873,0.82163,0.82301,0.85734,0.63946,1.069,0.79717,1.37075,6.634e-05,6.634e-05,6.634e-05
36,1360.86,0.8644,0.71223,1.21794,0.87205,0.75816,0.83093,0.61246,1.08521,0.88434,1.39089,6.535e-05,6.535e-05,6.535e-05
37,1396.81,0.85155,0.70713,1.21233,0.87756,0.78037,0.84748,0.63119,1.06446,0.80535,1.36486,6.436e-05,6.436e-05,6.436e-05
38,1432.51,0.84708,0.69931,1.20559,0.85756,0.77884,0.83909,0.62066,1.07637,0.85664,1.38687,6.337e-05,6.337e-05,6.337e-05
39,1468.56,0.83933,0.68857,1.2025,0.85119,0.79583,0.84794,0.63584,1.06413,0.83035,1.3763,6.238e-05,6.238e-05,6.238e-05
40,1504.29,0.82715,0.68875,1.2086,0.851,0.80198,0.84039,0.63214,1.0571,0.83377,1.37878,6.139e-05,6.139e-05,6.139e-05
41,1539.96,0.8234,0.67663,1.19485,0.82479,0.81943,0.84183,0.62237,1.07975,0.86218,1.38937,6.04e-05,6.04e-05,6.04e-05
42,1575.75,0.8309,0.67269,1.19654,0.86957,0.76779,0.8425,0.62681,1.08414,0.8565,1.38484,5.941e-05,5.941e-05,5.941e-05
43,1611.45,0.83265,0.6755,1.19831,0.86311,0.81002,0.84205,0.62577,1.07501,0.85272,1.3761,5.842e-05,5.842e-05,5.842e-05
44,1647.36,0.83256,0.66731,1.19817,0.84281,0.77748,0.83049,0.62866,1.06322,0.88942,1.38011,5.743e-05,5.743e-05,5.743e-05
45,1683.26,0.831,0.6631,1.193,0.84556,0.77311,0.8236,0.61209,1.06365,0.84832,1.36717,5.644e-05,5.644e-05,5.644e-05
46,1719.2,0.82743,0.6608,1.19118,0.87464,0.76914,0.82455,0.60934,1.0897,0.89494,1.39238,5.545e-05,5.545e-05,5.545e-05
47,1755.17,0.82762,0.65579,1.19216,0.85766,0.7836,0.82776,0.61632,1.08941,0.86954,1.40171,5.446e-05,5.446e-05,5.446e-05
48,1791.32,0.80315,0.63635,1.1829,0.81487,0.81399,0.83137,0.61895,1.09037,0.81886,1.39636,5.347e-05,5.347e-05,5.347e-05
49,1827.26,0.82214,0.64153,1.18012,0.85387,0.79194,0.82686,0.61263,1.0914,0.86398,1.40631,5.248e-05,5.248e-05,5.248e-05
50,1863.19,0.81502,0.64371,1.18966,0.85808,0.76475,0.81546,0.60611,1.08595,0.92489,1.40931,5.149e-05,5.149e-05,5.149e-05
51,1899.12,0.81033,0.63426,1.17858,0.80654,0.81241,0.81878,0.60833,1.07864,0.84221,1.3926,5.05e-05,5.05e-05,5.05e-05
52,1935.3,0.82104,0.63478,1.18285,0.85522,0.79298,0.8337,0.62585,1.0783,0.83926,1.39092,4.951e-05,4.951e-05,4.951e-05
53,1971.22,0.79942,0.62735,1.17965,0.85408,0.77253,0.83463,0.61979,1.0841,0.86139,1.38718,4.852e-05,4.852e-05,4.852e-05
54,2007.18,0.80498,0.62577,1.17556,0.84516,0.78165,0.82871,0.61764,1.07618,0.84776,1.39792,4.753e-05,4.753e-05,4.753e-05
55,2043.08,0.80026,0.61584,1.1787,0.81681,0.8007,0.82051,0.61551,1.07227,0.87711,1.39402,4.654e-05,4.654e-05,4.654e-05
