epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,11985.6,0.55996,0.37253,1.03744,0.97285,0.94944,0.97063,0.84282,0.63832,0.33497,1.0246,4.852e-05,4.852e-05,4.852e-05
54,12212.1,0.55696,0.36001,1.0385,0.97106,0.9496,0.97061,0.84351,0.63323,0.33592,1.0206,4.753e-05,4.753e-05,4.753e-05
55,12438.5,0.56002,0.36447,1.03739,0.97435,0.94637,0.97067,0.84437,0.63068,0.33128,1.01499,4.654e-05,4.654e-05,4.654e-05
56,12664.7,0.54815,0.35537,1.03006,0.97067,0.95069,0.97087,0.84556,0.627,0.32688,1.00822,4.555e-05,4.555e-05,4.555e-05
57,12890.8,0.54417,0.35438,1.02906,0.9705,0.95272,0.97111,0.84602,0.62599,0.32595,1.00976,4.456e-05,4.456e-05,4.456e-05
58,13116.9,0.54221,0.35107,1.02334,0.97437,0.949,0.97102,0.84722,0.62492,0.32465,1.00977,4.357e-05,4.357e-05,4.357e-05
59,13343.3,0.53664,0.3431,1.02227,0.9751,0.95162,0.97149,0.84821,0.62569,0.32387,1.01069,4.258e-05,4.258e-05,4.258e-05
60,13847.3,0.53746,0.34308,1.02263,0.97255,0.95228,0.97168,0.84814,0.62669,0.32519,1.01044,4.159e-05,4.159e-05,4.159e-05
61,14077.6,0.53913,0.35899,1.02996,0.9749,0.95094,0.97208,0.84883,0.62526,0.32497,1.00883,4.06e-05,4.06e-05,4.06e-05
62,14447.5,0.52981,0.34554,1.01675,0.97479,0.95094,0.97226,0.85009,0.62087,0.32326,1.00645,3.961e-05,3.961e-05,3.961e-05
63,14672.3,0.52739,0.34099,1.01874,0.97465,0.94995,0.97216,0.84989,0.61992,0.32195,1.0068,3.862e-05,3.862e-05,3.862e-05
64,14897.6,0.52307,0.33876,1.01914,0.9754,0.95013,0.97259,0.85012,0.61866,0.32237,1.00669,3.763e-05,3.763e-05,3.763e-05
65,15150.8,0.52088,0.33921,1.01582,0.9771,0.95113,0.97249,0.85014,0.61582,0.32002,1.00611,3.664e-05,3.664e-05,3.664e-05
66,15376.1,0.51864,0.33679,1.01466,0.97419,0.95246,0.97262,0.85018,0.61404,0.31867,1.00713,3.565e-05,3.565e-05,3.565e-05
67,15601.5,0.51593,0.33503,1.01071,0.97432,0.9517,0.97273,0.85048,0.61202,0.31829,1.00569,3.466e-05,3.466e-05,3.466e-05
68,15826.9,0.50996,0.32721,1.00814,0.97649,0.95169,0.97274,0.85175,0.60929,0.31697,1.00359,3.367e-05,3.367e-05,3.367e-05
69,16052.3,0.51,0.3259,1.00887,0.97724,0.95127,0.9725,0.85313,0.60804,0.31696,1.0037,3.268e-05,3.268e-05,3.268e-05
70,16277.5,0.5058,0.33152,1.00512,0.97574,0.95199,0.97226,0.85328,0.607,0.3169,1.00337,3.169e-05,3.169e-05,3.169e-05
71,16502.5,0.50029,0.32074,1.00152,0.97318,0.95425,0.97281,0.85471,0.60443,0.31605,1.00181,3.07e-05,3.07e-05,3.07e-05
72,16727.5,0.49833,0.31956,0.99969,0.97273,0.95589,0.97337,0.85569,0.60346,0.31615,1.00165,2.971e-05,2.971e-05,2.971e-05
73,16952.5,0.49461,0.31666,0.99999,0.97259,0.9559,0.97342,0.8559,0.60258,0.31636,1.00091,2.872e-05,2.872e-05,2.872e-05
74,17177.5,0.49815,0.32096,1.00355,0.97268,0.95606,0.97359,0.85675,0.60136,0.31508,0.99998,2.773e-05,2.773e-05,2.773e-05
75,17402.5,0.49288,0.31376,0.99819,0.97253,0.95486,0.97365,0.85704,0.60043,0.3146,0.99914,2.674e-05,2.674e-05,2.674e-05
76,17627.5,0.48817,0.30669,0.99486,0.97146,0.9553,0.97362,0.85752,0.59932,0.31397,0.99806,2.575e-05,2.575e-05,2.575e-05
77,17852.9,0.48424,0.31732,0.99477,0.97089,0.956,0.97374,0.85791,0.59856,0.31393,0.9989,2.476e-05,2.476e-05,2.476e-05
78,18078.1,0.48242,0.30538,0.99534,0.9758,0.95196,0.97383,0.85898,0.59704,0.31306,0.99784,2.377e-05,2.377e-05,2.377e-05
79,18303.4,0.47922,0.30157,0.98938,0.97547,0.95315,0.97391,0.85956,0.59587,0.3129,0.9971,2.278e-05,2.278e-05,2.278e-05
80,18528.5,0.47588,0.30179,0.98751,0.97668,0.95333,0.97394,0.86025,0.59498,0.31247,0.99663,2.179e-05,2.179e-05,2.179e-05
81,18753.9,0.47319,0.29924,0.9878,0.97758,0.9528,0.97392,0.86072,0.59408,0.3123,0.99619,2.08e-05,2.08e-05,2.08e-05
82,18979.1,0.4738,0.30572,0.98971,0.97835,0.95233,0.97388,0.86081,0.59263,0.31171,0.99509,1.981e-05,1.981e-05,1.981e-05
83,19204.4,0.46823,0.31934,0.98426,0.97811,0.95302,0.97363,0.8612,0.59193,0.31159,0.99476,1.882e-05,1.882e-05,1.882e-05
84,19429.6,0.46994,0.30322,0.98421,0.97816,0.95307,0.97373,0.86126,0.59106,0.31098,0.99364,1.783e-05,1.783e-05,1.783e-05
85,19654.7,0.46993,0.2979,0.98687,0.97807,0.9527,0.97375,0.86129,0.59018,0.31017,0.99285,1.684e-05,1.684e-05,1.684e-05
86,19879.8,0.45994,0.2939,0.98054,0.97784,0.95305,0.97377,0.86144,0.59027,0.30975,0.99294,1.585e-05,1.585e-05,1.585e-05
87,20105.1,0.46265,0.29588,0.9815,0.97824,0.95265,0.97395,0.86186,0.58987,0.30962,0.99257,1.486e-05,1.486e-05,1.486e-05
88,20330.4,0.45767,0.29394,0.98514,0.97789,0.95271,0.97392,0.86222,0.58939,0.30943,0.99244,1.387e-05,1.387e-05,1.387e-05
89,20555.7,0.45795,0.28829,0.98059,0.97762,0.95278,0.97394,0.86184,0.58886,0.30906,0.99177,1.288e-05,1.288e-05,1.288e-05
90,20780.9,0.45556,0.28979,0.9806,0.978,0.95237,0.97388,0.86189,0.58853,0.30857,0.99142,1.189e-05,1.189e-05,1.189e-05
91,21015.3,0.40612,0.21175,0.93726,0.97821,0.95215,0.97376,0.86215,0.58781,0.30762,0.99092,1.09e-05,1.09e-05,1.09e-05
92,21239.3,0.38878,0.21758,0.92627,0.97842,0.95211,0.97383,0.86252,0.58731,0.30722,0.99075,9.91e-06,9.91e-06,9.91e-06
93,21463.2,0.3869,0.19808,0.92941,0.97852,0.95193,0.97389,0.86265,0.58638,0.30743,0.99008,8.92e-06,8.92e-06,8.92e-06
94,21686.9,0.37807,0.19642,0.92112,0.9784,0.95155,0.97402,0.86296,0.5857,0.30746,0.98969,7.93e-06,7.93e-06,7.93e-06
95,21910.8,0.37653,0.19899,0.92176,0.97877,0.95115,0.97407,0.8634,0.58502,0.30741,0.98952,6.94e-06,6.94e-06,6.94e-06
96,22134.6,0.37424,0.19242,0.92484,0.97844,0.95128,0.97393,0.8641,0.58428,0.30728,0.98935,5.95e-06,5.95e-06,5.95e-06
97,22358.8,0.36861,0.19078,0.91853,0.975,0.95323,0.9739,0.8647,0.58365,0.30739,0.98951,4.96e-06,4.96e-06,4.96e-06
98,22582.6,0.36351,0.19647,0.91645,0.97539,0.95334,0.97395,0.86457,0.58312,0.30711,0.9896,3.97e-06,3.97e-06,3.97e-06
99,22806.6,0.3664,0.19774,0.9171,0.97548,0.95304,0.97402,0.86449,0.58273,0.30724,0.98965,2.98e-06,2.98e-06,2.98e-06
100,23030.7,0.36469,0.18937,0.91281,0.97815,0.95156,0.97403,0.86484,0.58211,0.30698,0.98936,1.99e-06,1.99e-06,1.99e-06
