epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1541.7,0.84555,0.69931,1.20492,0.80368,0.7988,0.81656,0.60118,1.07379,0.90249,1.44372,5.941e-05,5.941e-05,5.941e-05
43,1577.82,0.82127,0.70493,1.19544,0.80428,0.79574,0.8534,0.62397,1.08016,0.81022,1.44053,5.842e-05,5.842e-05,5.842e-05
44,1613.95,0.82157,0.68441,1.19669,0.85607,0.76092,0.83517,0.60518,1.10878,0.89973,1.47123,5.743e-05,5.743e-05,5.743e-05
45,1650.02,0.82311,0.6742,1.18849,0.7962,0.78979,0.83115,0.60388,1.08477,0.86541,1.43365,5.644e-05,5.644e-05,5.644e-05
46,1686.08,0.80874,0.64185,1.1855,0.85107,0.77919,0.84579,0.62737,1.07931,0.84488,1.43358,5.545e-05,5.545e-05,5.545e-05
47,1722.19,0.83127,0.70812,1.19755,0.79609,0.79967,0.83217,0.614,1.05911,0.84147,1.42051,5.446e-05,5.446e-05,5.446e-05
48,1758.33,0.82007,0.65467,1.18945,0.82066,0.78037,0.83541,0.61561,1.06932,0.86959,1.4296,5.347e-05,5.347e-05,5.347e-05
49,1794.52,0.81641,0.64922,1.18294,0.84537,0.78013,0.83585,0.61607,1.09042,0.83165,1.42991,5.248e-05,5.248e-05,5.248e-05
50,1830.71,0.80958,0.65421,1.18232,0.85528,0.7599,0.84128,0.61079,1.08735,0.83379,1.44011,5.149e-05,5.149e-05,5.149e-05
51,1866.88,0.81949,0.64376,1.18448,0.81094,0.78856,0.82771,0.60566,1.08527,0.88005,1.43476,5.05e-05,5.05e-05,5.05e-05
52,1903.13,0.81845,0.66536,1.18641,0.824,0.78786,0.84189,0.61442,1.07451,0.83306,1.43648,4.951e-05,4.951e-05,4.951e-05
53,1939.31,0.7834,0.63604,1.17098,0.86051,0.76296,0.83257,0.61335,1.08908,0.87873,1.45002,4.852e-05,4.852e-05,4.852e-05
54,1975.48,0.81654,0.66644,1.19199,0.85692,0.75886,0.84051,0.61789,1.08974,0.84305,1.44574,4.753e-05,4.753e-05,4.753e-05
55,2011.63,0.79959,0.63264,1.17876,0.86014,0.77514,0.84035,0.61827,1.08834,0.85499,1.44758,4.654e-05,4.654e-05,4.654e-05
56,2047.76,0.80308,0.62572,1.18589,0.8573,0.74917,0.8316,0.61403,1.08569,0.86108,1.44447,4.555e-05,4.555e-05,4.555e-05
57,2083.94,0.80099,0.62083,1.16908,0.85052,0.76806,0.83874,0.61818,1.0801,0.8192,1.43736,4.456e-05,4.456e-05,4.456e-05
58,2120.01,0.79716,0.62085,1.17358,0.84951,0.78144,0.83367,0.61495,1.09349,0.85609,1.45465,4.357e-05,4.357e-05,4.357e-05
59,2156.11,0.79597,0.62339,1.17631,0.8137,0.80629,0.83849,0.61245,1.08497,0.83732,1.4509,4.258e-05,4.258e-05,4.258e-05
60,2192.27,0.79947,0.62819,1.17359,0.81379,0.78527,0.8236,0.60845,1.08723,0.86125,1.44765,4.159e-05,4.159e-05,4.159e-05
61,2228.4,0.78459,0.619,1.17161,0.84263,0.78088,0.83436,0.61779,1.07675,0.87007,1.44566,4.06e-05,4.06e-05,4.06e-05
62,2264.62,0.79254,0.59967,1.16452,0.8343,0.77894,0.82791,0.60626,1.0917,0.82952,1.43864,3.961e-05,3.961e-05,3.961e-05
63,2300.76,0.7801,0.60698,1.16391,0.83329,0.77223,0.83203,0.61979,1.08951,0.87445,1.44828,3.862e-05,3.862e-05,3.862e-05
64,2336.84,0.77247,0.58947,1.15584,0.8089,0.79533,0.84202,0.62709,1.08272,0.83536,1.44293,3.763e-05,3.763e-05,3.763e-05
65,2372.88,0.75861,0.58098,1.15492,0.85462,0.77064,0.84438,0.62625,1.06646,0.8368,1.43316,3.664e-05,3.664e-05,3.664e-05
66,2409.02,0.7877,0.59606,1.1614,0.83149,0.7968,0.84134,0.62259,1.07537,0.83636,1.44121,3.565e-05,3.565e-05,3.565e-05
