epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,4171.67,0.7446,0.52088,1.15254,0.94305,0.91527,0.95003,0.75704,0.84013,0.46374,1.15293,8.317e-05,8.317e-05,8.317e-05
19,4398.6,0.73889,0.50901,1.14685,0.9456,0.91107,0.95033,0.75974,0.84027,0.46995,1.1693,8.218e-05,8.218e-05,8.218e-05
20,4625.44,0.73195,0.50462,1.14568,0.94567,0.91671,0.95441,0.771,0.81306,0.45464,1.1445,8.119e-05,8.119e-05,8.119e-05
21,4852.3,0.72499,0.49739,1.13977,0.93874,0.91392,0.95156,0.77257,0.80388,0.47171,1.14353,8.02e-05,8.02e-05,8.02e-05
22,5079.14,0.71287,0.4856,1.13462,0.94734,0.9167,0.95402,0.77652,0.81086,0.45665,1.14978,7.921e-05,7.921e-05,7.921e-05
23,5306.1,0.70533,0.47732,1.12227,0.95079,0.92122,0.95387,0.77869,0.79886,0.43777,1.13154,7.822e-05,7.822e-05,7.822e-05
24,5532.98,0.70177,0.4737,1.12241,0.95708,0.91502,0.95569,0.78408,0.78838,0.43865,1.13382,7.723e-05,7.723e-05,7.723e-05
25,5760,0.69039,0.46529,1.11855,0.94578,0.9179,0.95201,0.7839,0.77373,0.4448,1.11313,7.624e-05,7.624e-05,7.624e-05
26,5987.02,0.68636,0.46445,1.11362,0.94731,0.92706,0.95415,0.78557,0.77181,0.42654,1.11834,7.525e-05,7.525e-05,7.525e-05
27,6214.05,0.68034,0.45593,1.11191,0.95244,0.92152,0.95342,0.79056,0.76847,0.42748,1.11014,7.426e-05,7.426e-05,7.426e-05
28,6441.2,0.67253,0.44581,1.10432,0.95718,0.92214,0.95505,0.79362,0.75239,0.42137,1.09953,7.327e-05,7.327e-05,7.327e-05
29,6668.32,0.67096,0.44628,1.10258,0.96102,0.92087,0.957,0.79614,0.75998,0.41442,1.10955,7.228e-05,7.228e-05,7.228e-05
30,6895.33,0.67095,0.44291,1.10485,0.95852,0.92607,0.95745,0.79611,0.7566,0.41713,1.11044,7.129e-05,7.129e-05,7.129e-05
31,7122.47,0.65288,0.42939,1.09421,0.9598,0.92553,0.95874,0.80249,0.7381,0.40991,1.09844,7.03e-05,7.03e-05,7.03e-05
32,7349.63,0.6583,0.43697,1.09717,0.95508,0.92827,0.95755,0.80089,0.73857,0.40403,1.09814,6.931e-05,6.931e-05,6.931e-05
33,7576.57,0.64513,0.42734,1.08752,0.96076,0.93064,0.96099,0.80406,0.73628,0.4031,1.08392,6.832e-05,6.832e-05,6.832e-05
34,7803.53,0.64066,0.42145,1.08482,0.95892,0.93233,0.95784,0.80418,0.72303,0.40318,1.07915,6.733e-05,6.733e-05,6.733e-05
35,8030.29,0.63446,0.41482,1.0819,0.96813,0.92833,0.95965,0.80898,0.72646,0.39908,1.08487,6.634e-05,6.634e-05,6.634e-05
36,8257.63,0.63181,0.41723,1.08202,0.95969,0.9297,0.95788,0.81346,0.71288,0.40233,1.07394,6.535e-05,6.535e-05,6.535e-05
37,8485.02,0.62678,0.41243,1.07968,0.96559,0.93002,0.96074,0.81172,0.71627,0.39087,1.09217,6.436e-05,6.436e-05,6.436e-05
38,8712.4,0.61874,0.40972,1.07801,0.96148,0.93278,0.9628,0.81499,0.70991,0.38368,1.08548,6.337e-05,6.337e-05,6.337e-05
39,8939.59,0.6155,0.4014,1.07051,0.96011,0.93395,0.96073,0.81584,0.70192,0.38417,1.06617,6.238e-05,6.238e-05,6.238e-05
40,9166.66,0.61413,0.40155,1.06678,0.9675,0.93114,0.96013,0.81602,0.69934,0.38222,1.06081,6.139e-05,6.139e-05,6.139e-05
41,9394,0.6069,0.39377,1.0618,0.96943,0.92731,0.96201,0.82238,0.69272,0.37976,1.06046,6.04e-05,6.04e-05,6.04e-05
42,9621.24,0.59807,0.38663,1.05668,0.96973,0.92831,0.96136,0.82313,0.68149,0.37658,1.05289,5.941e-05,5.941e-05,5.941e-05
43,9848.21,0.59733,0.38754,1.0589,0.96342,0.93473,0.96006,0.82493,0.68108,0.37843,1.05557,5.842e-05,5.842e-05,5.842e-05
44,10074.9,0.59581,0.385,1.05807,0.96537,0.92963,0.95944,0.82256,0.68467,0.38859,1.06345,5.743e-05,5.743e-05,5.743e-05
45,10301.5,0.59367,0.38278,1.05735,0.96751,0.93258,0.96049,0.82442,0.68306,0.38066,1.06176,5.644e-05,5.644e-05,5.644e-05
46,10528.2,0.58618,0.37913,1.04978,0.96646,0.93638,0.96267,0.82741,0.67366,0.37231,1.04253,5.545e-05,5.545e-05,5.545e-05
47,10754.8,0.57865,0.37526,1.04731,0.96359,0.93643,0.96201,0.82774,0.66942,0.3701,1.04176,5.446e-05,5.446e-05,5.446e-05
48,10981.3,0.57798,0.37241,1.04609,0.96686,0.93593,0.96163,0.8299,0.66696,0.3677,1.04159,5.347e-05,5.347e-05,5.347e-05
49,11207.8,0.56769,0.36377,1.04143,0.9735,0.93104,0.96241,0.83198,0.66388,0.36865,1.03809,5.248e-05,5.248e-05,5.248e-05
50,11434.2,0.56884,0.3671,1.04135,0.97039,0.93461,0.96218,0.83147,0.66161,0.36845,1.03762,5.149e-05,5.149e-05,5.149e-05
51,11660.7,0.56344,0.36417,1.04074,0.97134,0.93324,0.96202,0.8344,0.65835,0.36398,1.03594,5.05e-05,5.05e-05,5.05e-05
52,11887.3,0.56243,0.36201,1.03826,0.96803,0.93482,0.96266,0.83529,0.65634,0.36231,1.0339,4.951e-05,4.951e-05,4.951e-05
53,12113.7,0.55539,0.35533,1.03503,0.97105,0.9305,0.96201,0.83564,0.65274,0.36306,1.03255,4.852e-05,4.852e-05,4.852e-05
54,12340.3,0.55153,0.35111,1.03483,0.97077,0.93222,0.96157,0.83619,0.64971,0.35999,1.0297,4.753e-05,4.753e-05,4.753e-05
55,12566.7,0.55129,0.35156,1.03105,0.97183,0.93251,0.96239,0.83768,0.64895,0.36279,1.02681,4.654e-05,4.654e-05,4.654e-05
56,12793.3,0.54461,0.35151,1.03088,0.96864,0.93601,0.96239,0.83876,0.6433,0.36022,1.02717,4.555e-05,4.555e-05,4.555e-05
57,13020.1,0.55064,0.35238,1.02788,0.96794,0.93793,0.96206,0.83984,0.64312,0.35694,1.02509,4.456e-05,4.456e-05,4.456e-05
58,13246.9,0.54201,0.34532,1.02422,0.97237,0.93432,0.96212,0.84039,0.64205,0.35707,1.02149,4.357e-05,4.357e-05,4.357e-05
59,13473.4,0.53693,0.34253,1.02544,0.97297,0.93551,0.9624,0.84125,0.63847,0.35534,1.01828,4.258e-05,4.258e-05,4.258e-05
60,13700.1,0.53362,0.34114,1.02034,0.97696,0.93145,0.96264,0.84266,0.63627,0.35447,1.01761,4.159e-05,4.159e-05,4.159e-05
61,13926.6,0.53066,0.33558,1.01984,0.97434,0.9337,0.96261,0.84209,0.6345,0.35343,1.01771,4.06e-05,4.06e-05,4.06e-05
62,14153.2,0.52662,0.33583,1.01704,0.97511,0.93539,0.96254,0.8425,0.63177,0.35267,1.01713,3.961e-05,3.961e-05,3.961e-05
63,14380.1,0.52438,0.33384,1.01663,0.97303,0.93643,0.96238,0.842,0.62972,0.34905,1.01482,3.862e-05,3.862e-05,3.862e-05
64,14606.7,0.51902,0.32903,1.01083,0.97339,0.93532,0.96272,0.84326,0.62892,0.34716,1.01313,3.763e-05,3.763e-05,3.763e-05
65,14833.1,0.51711,0.3325,1.01267,0.97481,0.93578,0.96319,0.8452,0.62798,0.34783,1.01295,3.664e-05,3.664e-05,3.664e-05
66,15060,0.515,0.32652,1.00765,0.97335,0.93641,0.96377,0.84582,0.625,0.34585,1.01019,3.565e-05,3.565e-05,3.565e-05
67,15287.2,0.51201,0.32722,1.0099,0.97196,0.93718,0.96417,0.84726,0.62214,0.34489,1.009,3.466e-05,3.466e-05,3.466e-05
68,15514.5,0.50572,0.32452,1.00479,0.97544,0.93592,0.96442,0.84749,0.62,0.34336,1.00641,3.367e-05,3.367e-05,3.367e-05
69,15741.8,0.5011,0.31961,1.00397,0.97292,0.93828,0.96426,0.84819,0.61956,0.34445,1.00682,3.268e-05,3.268e-05,3.268e-05
70,15969,0.50284,0.3189,1.00354,0.97291,0.93837,0.96418,0.84871,0.6182,0.34478,1.00662,3.169e-05,3.169e-05,3.169e-05
71,16195.9,0.50229,0.31963,1.00318,0.97396,0.93746,0.96451,0.84954,0.61652,0.3453,1.0059,3.07e-05,3.07e-05,3.07e-05
72,16422.7,0.49963,0.31776,1.00239,0.9726,0.93895,0.96444,0.84988,0.61548,0.34459,1.00595,2.971e-05,2.971e-05,2.971e-05
73,16649.5,0.49181,0.31413,0.99832,0.97297,0.93781,0.96434,0.8513,0.61377,0.34417,1.00502,2.872e-05,2.872e-05,2.872e-05
74,16876.3,0.49178,0.31468,0.9994,0.97234,0.93856,0.96443,0.85139,0.61305,0.34314,1.00497,2.773e-05,2.773e-05,2.773e-05
75,17102.8,0.48886,0.31079,0.99446,0.97263,0.93837,0.96444,0.85151,0.61297,0.34299,1.00476,2.674e-05,2.674e-05,2.674e-05
76,17329.3,0.4844,0.30803,0.99561,0.97254,0.93796,0.96456,0.8517,0.61248,0.3426,1.0048,2.575e-05,2.575e-05,2.575e-05
77,17555.9,0.48223,0.30626,0.99433,0.97189,0.93873,0.96457,0.85215,0.61166,0.34232,1.00528,2.476e-05,2.476e-05,2.476e-05
78,17783,0.4831,0.30654,0.99514,0.96879,0.94092,0.9642,0.8522,0.61088,0.34227,1.00496,2.377e-05,2.377e-05,2.377e-05
79,18010.4,0.4764,0.30111,0.98928,0.96933,0.94058,0.96424,0.8527,0.60954,0.34163,1.00446,2.278e-05,2.278e-05,2.278e-05
80,18237.6,0.47649,0.30094,0.9926,0.9687,0.9401,0.96411,0.85293,0.60893,0.34101,1.00494,2.179e-05,2.179e-05,2.179e-05
81,18464.7,0.46968,0.29504,0.98586,0.97164,0.93859,0.96422,0.85304,0.60788,0.34096,1.0048,2.08e-05,2.08e-05,2.08e-05
82,18691.7,0.46483,0.29774,0.98624,0.97096,0.93888,0.96415,0.85349,0.60674,0.34074,1.00393,1.981e-05,1.981e-05,1.981e-05
83,18918.4,0.46774,0.29636,0.98954,0.97023,0.93922,0.96421,0.85399,0.60635,0.33964,1.00507,1.882e-05,1.882e-05,1.882e-05
84,19145.1,0.46454,0.29537,0.98445,0.9673,0.94229,0.9642,0.85399,0.6045,0.33894,1.00332,1.783e-05,1.783e-05,1.783e-05
85,19372,0.46463,0.29575,0.98601,0.96634,0.94352,0.96444,0.85438,0.60355,0.33839,1.0033,1.684e-05,1.684e-05,1.684e-05
86,19602.2,0.45623,0.29062,0.98239,0.9663,0.94346,0.96428,0.85445,0.60232,0.33736,1.0026,1.585e-05,1.585e-05,1.585e-05
87,19830.1,0.46326,0.29228,0.98301,0.96705,0.94289,0.96421,0.85486,0.60167,0.33719,1.00239,1.486e-05,1.486e-05,1.486e-05
88,20056.8,0.45385,0.28779,0.98018,0.97412,0.93666,0.96425,0.8554,0.60089,0.33687,1.00211,1.387e-05,1.387e-05,1.387e-05
89,20283.3,0.45372,0.28689,0.97925,0.97403,0.93681,0.96417,0.85553,0.60015,0.33683,1.00092,1.288e-05,1.288e-05,1.288e-05
90,20509.9,0.45442,0.28596,0.97865,0.97351,0.93768,0.96415,0.85584,0.59944,0.33701,1.00036,1.189e-05,1.189e-05,1.189e-05
91,20743.5,0.40373,0.21238,0.93802,0.9735,0.93806,0.96401,0.85609,0.59856,0.33629,0.99993,1.09e-05,1.09e-05,1.09e-05
92,20969.2,0.38872,0.19914,0.9281,0.97277,0.93869,0.96411,0.85653,0.59772,0.33571,0.99944,9.91e-06,9.91e-06,9.91e-06
93,21194.5,0.38281,0.19497,0.92368,0.97358,0.93849,0.9642,0.85677,0.5969,0.33492,0.99906,8.92e-06,8.92e-06,8.92e-06
94,21420,0.37746,0.19306,0.92441,0.97416,0.93838,0.96431,0.85716,0.59585,0.33433,0.99817,7.93e-06,7.93e-06,7.93e-06
95,21645.3,0.37364,0.19049,0.91965,0.97399,0.93832,0.96437,0.85723,0.59492,0.33413,0.99757,6.94e-06,6.94e-06,6.94e-06
96,21870.9,0.37155,0.19085,0.91953,0.97351,0.93809,0.96446,0.85715,0.59438,0.33375,0.99752,5.95e-06,5.95e-06,5.95e-06
97,22096.2,0.3679,0.18788,0.91616,0.97342,0.93818,0.96458,0.85753,0.59354,0.33343,0.99713,4.96e-06,4.96e-06,4.96e-06
98,22321.7,0.36164,0.1854,0.91439,0.97373,0.93831,0.96469,0.85767,0.59308,0.33335,0.99691,3.97e-06,3.97e-06,3.97e-06
99,22547,0.36256,0.1855,0.91694,0.97367,0.93861,0.96451,0.85761,0.59246,0.33327,0.99661,2.98e-06,2.98e-06,2.98e-06
100,22772.3,0.35681,0.18388,0.91268,0.97397,0.93856,0.96453,0.85794,0.59215,0.33306,0.99649,1.99e-06,1.99e-06,1.99e-06
