epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,11355.3,0.69861,0.47904,1.14747,0.95631,0.92757,0.9589,0.79804,0.73954,0.39906,1.13827,7.723e-05,7.723e-05,7.723e-05
25,11826.3,0.68381,0.469,1.13726,0.96212,0.92297,0.96168,0.8013,0.73003,0.39237,1.10053,7.624e-05,7.624e-05,7.624e-05
26,12297.7,0.68296,0.47039,1.13658,0.96618,0.92488,0.96242,0.80741,0.72098,0.38705,1.10687,7.525e-05,7.525e-05,7.525e-05
27,12769.8,0.66982,0.45198,1.12916,0.95712,0.93838,0.96192,0.80787,0.71118,0.38268,1.11566,7.426e-05,7.426e-05,7.426e-05
28,13243.5,0.66216,0.44614,1.12615,0.96335,0.93476,0.96251,0.81347,0.70328,0.37854,1.10383,7.327e-05,7.327e-05,7.327e-05
29,13715.7,0.6577,0.44087,1.11808,0.96497,0.93447,0.96388,0.81561,0.69477,0.38078,1.10001,7.228e-05,7.228e-05,7.228e-05
30,14186.9,0.65927,0.44037,1.11708,0.9621,0.93316,0.96601,0.81846,0.69183,0.37111,1.07536,7.129e-05,7.129e-05,7.129e-05
31,14659.9,0.64551,0.4323,1.10391,0.96485,0.94051,0.96489,0.8214,0.68094,0.3604,1.06887,7.03e-05,7.03e-05,7.03e-05
32,15130.9,0.64376,0.43677,1.11312,0.96506,0.94158,0.96335,0.82023,0.68519,0.36285,1.0931,6.931e-05,6.931e-05,6.931e-05
33,15601.9,0.63495,0.42318,1.10821,0.96394,0.93708,0.96211,0.82134,0.67669,0.36605,1.09094,6.832e-05,6.832e-05,6.832e-05
34,16073.2,0.62055,0.42204,1.09972,0.96879,0.94071,0.96606,0.82561,0.67148,0.35564,1.08416,6.733e-05,6.733e-05,6.733e-05
35,16545,0.62144,0.41647,1.0981,0.96653,0.94108,0.96427,0.8262,0.66761,0.35573,1.07907,6.634e-05,6.634e-05,6.634e-05
36,17016.6,0.61618,0.41309,1.0935,0.96069,0.94255,0.96198,0.82547,0.66237,0.36068,1.07186,6.535e-05,6.535e-05,6.535e-05
37,17493.6,0.60873,0.40363,1.08854,0.96692,0.9362,0.96186,0.83123,0.65079,0.35705,1.06108,6.436e-05,6.436e-05,6.436e-05
38,17965.3,0.60632,0.40281,1.08984,0.9695,0.93853,0.96454,0.83646,0.64739,0.34836,1.0516,6.337e-05,6.337e-05,6.337e-05
39,18439.4,0.60195,0.40404,1.07932,0.96869,0.94419,0.9645,0.83687,0.64046,0.34196,1.04321,6.238e-05,6.238e-05,6.238e-05
40,18910.5,0.59138,0.39021,1.07474,0.9743,0.93833,0.96561,0.84306,0.63017,0.34158,1.03046,6.139e-05,6.139e-05,6.139e-05
41,19381.7,0.58657,0.38609,1.06473,0.96398,0.94445,0.9648,0.84087,0.6361,0.34486,1.0295,6.04e-05,6.04e-05,6.04e-05
42,19852.8,0.5815,0.38245,1.06656,0.96671,0.9447,0.96526,0.84238,0.6319,0.34363,1.0361,5.941e-05,5.941e-05,5.941e-05
43,20323.9,0.57446,0.3734,1.06193,0.97156,0.94384,0.96541,0.84623,0.62103,0.33781,1.02479,5.842e-05,5.842e-05,5.842e-05
44,20794.9,0.57431,0.37454,1.06313,0.97134,0.94075,0.9647,0.84649,0.62265,0.34157,1.03307,5.743e-05,5.743e-05,5.743e-05
45,21265.8,0.56503,0.36649,1.06023,0.97005,0.94164,0.96612,0.84863,0.61858,0.34001,1.03711,5.644e-05,5.644e-05,5.644e-05
46,21737.1,0.56154,0.36616,1.05784,0.96416,0.94924,0.96537,0.85065,0.61153,0.3391,1.0342,5.545e-05,5.545e-05,5.545e-05
47,22209,0.55497,0.36265,1.05427,0.96969,0.94625,0.96581,0.85151,0.60728,0.33754,1.02744,5.446e-05,5.446e-05,5.446e-05
48,22680.4,0.55182,0.35696,1.05253,0.97098,0.9461,0.96684,0.85285,0.60434,0.32833,1.02608,5.347e-05,5.347e-05,5.347e-05
49,23151.9,0.54691,0.35299,1.04755,0.97241,0.94399,0.96672,0.85413,0.6019,0.33325,1.02372,5.248e-05,5.248e-05,5.248e-05
50,23623.4,0.54243,0.3511,1.04738,0.96911,0.94752,0.9669,0.85602,0.59887,0.3315,1.02613,5.149e-05,5.149e-05,5.149e-05
51,24094.8,0.54476,0.35462,1.04662,0.96704,0.94886,0.96595,0.8549,0.59567,0.32841,1.02066,5.05e-05,5.05e-05,5.05e-05
52,24566,0.53567,0.34767,1.04041,0.9728,0.94514,0.96739,0.85633,0.59191,0.32789,1.01855,4.951e-05,4.951e-05,4.951e-05
53,25037.5,0.52648,0.34538,1.03684,0.97292,0.94553,0.96694,0.85636,0.59122,0.32632,1.01699,4.852e-05,4.852e-05,4.852e-05
54,25508.8,0.524,0.34043,1.03956,0.97397,0.94348,0.96711,0.85841,0.58747,0.32567,1.01828,4.753e-05,4.753e-05,4.753e-05
55,25980.6,0.52087,0.34046,1.03764,0.97444,0.94439,0.96712,0.85857,0.58389,0.32362,1.0165,4.654e-05,4.654e-05,4.654e-05
56,26452.3,0.51724,0.33363,1.03013,0.97346,0.94488,0.96804,0.86092,0.57927,0.32322,1.01175,4.555e-05,4.555e-05,4.555e-05
57,26976.9,0.51413,0.33261,1.03151,0.97436,0.94683,0.96881,0.8646,0.57346,0.32056,1.00752,4.456e-05,4.456e-05,4.456e-05
58,27568.1,0.50987,0.3308,1.02906,0.97553,0.94673,0.96865,0.86511,0.57037,0.31697,1.00867,4.357e-05,4.357e-05,4.357e-05
59,28040.7,0.50544,0.32664,1.02748,0.97379,0.94792,0.9686,0.86652,0.56734,0.31528,1.00732,4.258e-05,4.258e-05,4.258e-05
60,28512.3,0.5038,0.32949,1.02612,0.97641,0.94544,0.9687,0.86682,0.56565,0.31689,1.00683,4.159e-05,4.159e-05,4.159e-05
61,28984.4,0.49729,0.31696,1.02012,0.97587,0.94658,0.96834,0.86761,0.56474,0.31692,1.00769,4.06e-05,4.06e-05,4.06e-05
62,29456.2,0.4886,0.31491,1.01479,0.97576,0.94568,0.96775,0.86773,0.56309,0.3156,1.00763,3.961e-05,3.961e-05,3.961e-05
63,29967.8,0.48751,0.31665,1.01517,0.97583,0.94596,0.96789,0.86831,0.56155,0.31549,1.00651,3.862e-05,3.862e-05,3.862e-05
64,30442.6,0.48618,0.32256,1.01863,0.97348,0.94717,0.96834,0.86951,0.55764,0.31357,1.0058,3.763e-05,3.763e-05,3.763e-05
65,31047.7,0.48367,0.3142,1.01694,0.97207,0.94859,0.96858,0.87103,0.55576,0.31246,1.00654,3.664e-05,3.664e-05,3.664e-05
66,31538.7,0.48005,0.31068,1.01252,0.9753,0.94623,0.96925,0.87226,0.55357,0.31144,1.00535,3.565e-05,3.565e-05,3.565e-05
67,32139.5,0.47401,0.31279,1.01103,0.9742,0.94733,0.96953,0.87299,0.5523,0.31095,1.00408,3.466e-05,3.466e-05,3.466e-05
68,32832.1,0.46899,0.3055,1.00767,0.97372,0.94723,0.96946,0.87404,0.54943,0.3093,1.0024,3.367e-05,3.367e-05,3.367e-05
69,33409,0.46633,0.3044,1.00524,0.97785,0.94346,0.9696,0.87526,0.54714,0.30755,1.0001,3.268e-05,3.268e-05,3.268e-05
70,33880.5,0.46224,0.29711,0.99829,0.97661,0.94523,0.96937,0.8758,0.5458,0.30695,0.99916,3.169e-05,3.169e-05,3.169e-05
71,34352,0.46232,0.29746,1.00573,0.97283,0.94903,0.96961,0.87677,0.5442,0.30626,0.99846,3.07e-05,3.07e-05,3.07e-05
72,34823,0.4588,0.29577,1.00072,0.97289,0.94847,0.96966,0.87715,0.54291,0.30664,0.99805,2.971e-05,2.971e-05,2.971e-05
73,35294.5,0.45497,0.29883,0.99549,0.9774,0.9454,0.96965,0.87779,0.54178,0.30688,0.99667,2.872e-05,2.872e-05,2.872e-05
74,35766.6,0.45315,0.29205,0.99829,0.97526,0.94637,0.96981,0.87857,0.54076,0.30745,0.99653,2.773e-05,2.773e-05,2.773e-05
75,36238.9,0.44908,0.28741,0.99525,0.97842,0.94243,0.96952,0.87878,0.53989,0.30697,0.99628,2.674e-05,2.674e-05,2.674e-05
76,36870.1,0.44609,0.28812,0.99174,0.97268,0.94731,0.96979,0.879,0.53876,0.30625,0.99563,2.575e-05,2.575e-05,2.575e-05
77,37647.4,0.43943,0.28215,0.99074,0.97616,0.94468,0.96978,0.8795,0.53773,0.30608,0.99525,2.476e-05,2.476e-05,2.476e-05
78,38128.8,0.43874,0.28324,0.99047,0.96814,0.95138,0.96951,0.8797,0.5368,0.30592,0.9945,2.377e-05,2.377e-05,2.377e-05
79,38600.6,0.43433,0.28,0.98456,0.96822,0.95155,0.96959,0.88033,0.53569,0.30546,0.99326,2.278e-05,2.278e-05,2.278e-05
80,39072.3,0.43121,0.27744,0.98368,0.9679,0.95192,0.96979,0.88053,0.53492,0.30523,0.99275,2.179e-05,2.179e-05,2.179e-05
81,39543.9,0.42768,0.27557,0.98107,0.96849,0.952,0.96976,0.88067,0.53381,0.30521,0.9911,2.08e-05,2.08e-05,2.08e-05
82,40015.8,0.42584,0.27089,0.98283,0.96887,0.95171,0.96966,0.88066,0.53268,0.30511,0.99021,1.981e-05,1.981e-05,1.981e-05
83,40487.1,0.42026,0.27232,0.98083,0.97444,0.94728,0.96983,0.88123,0.53204,0.30497,0.98995,1.882e-05,1.882e-05,1.882e-05
84,40958.2,0.41914,0.26914,0.97579,0.97131,0.94936,0.96973,0.88149,0.53135,0.30504,0.98954,1.783e-05,1.783e-05,1.783e-05
85,41429.2,0.41918,0.26885,0.97497,0.96806,0.95222,0.96974,0.88179,0.53075,0.30549,0.98904,1.684e-05,1.684e-05,1.684e-05
86,41900.3,0.4117,0.26514,0.97318,0.9684,0.95208,0.96973,0.88179,0.5294,0.30529,0.98787,1.585e-05,1.585e-05,1.585e-05
87,42371.4,inf,0.26724,0.97722,0.97272,0.94874,0.96977,0.88203,0.52847,0.30506,0.98755,1.486e-05,1.486e-05,1.486e-05
88,42842.2,0.41109,0.26493,0.97793,0.97234,0.94906,0.96984,0.88228,0.52793,0.30491,0.9876,1.387e-05,1.387e-05,1.387e-05
89,43313.3,0.41001,0.25974,0.97283,0.97244,0.94916,0.96993,0.88267,0.52731,0.30443,0.9874,1.288e-05,1.288e-05,1.288e-05
90,43784.2,0.40469,0.26067,0.97282,0.97227,0.94946,0.96993,0.88295,0.52616,0.30409,0.98666,1.189e-05,1.189e-05,1.189e-05
91,44261.9,0.3513,0.18379,0.92887,0.97202,0.94948,0.96995,0.88331,0.52555,0.30351,0.98714,1.09e-05,1.09e-05,1.09e-05
92,44731.6,0.33625,0.17461,0.91952,0.97351,0.94905,0.96993,0.88348,0.52458,0.30314,0.98666,9.91e-06,9.91e-06,9.91e-06
93,45200.3,0.3316,0.17252,0.91499,0.97402,0.94881,0.96982,0.88366,0.5235,0.30292,0.98606,8.92e-06,8.92e-06,8.92e-06
94,45669.2,0.33088,0.17522,0.91651,0.97274,0.94922,0.9699,0.88386,0.52261,0.30292,0.98581,7.93e-06,7.93e-06,7.93e-06
95,46138.1,0.3245,0.16601,0.9088,0.97282,0.94928,0.96987,0.88409,0.52189,0.30271,0.98555,6.94e-06,6.94e-06,6.94e-06
96,46606.4,0.3187,0.16616,0.90884,0.97348,0.94895,0.96991,0.8844,0.52101,0.30187,0.9852,5.95e-06,5.95e-06,5.95e-06
97,47075,0.31476,0.16493,0.90469,0.97309,0.94931,0.97015,0.88478,0.52021,0.30142,0.98495,4.96e-06,4.96e-06,4.96e-06
98,47543.4,0.31365,0.16291,0.90754,0.97278,0.94964,0.97014,0.88531,0.51958,0.30111,0.98476,3.97e-06,3.97e-06,3.97e-06
99,48012,0.3148,0.16531,0.90662,0.97191,0.95039,0.97011,0.88553,0.51902,0.30053,0.98466,2.98e-06,2.98e-06,2.98e-06
100,48480.3,0.31045,0.16229,0.90033,0.97229,0.95033,0.97,0.88575,0.51825,0.30025,0.98426,1.99e-06,1.99e-06,1.99e-06
