epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,4318.25,0.742,0.51223,1.14988,0.94124,0.90287,0.94699,0.76638,0.80743,0.47153,1.14119,8.218e-05,8.218e-05,8.218e-05
20,4544.47,0.73833,0.50876,1.14772,0.94525,0.91761,0.95343,0.77463,0.79036,0.43177,1.11839,8.119e-05,8.119e-05,8.119e-05
21,4770.7,0.72158,0.50097,1.14252,0.9431,0.91907,0.95391,0.77961,0.78301,0.43595,1.1266,8.02e-05,8.02e-05,8.02e-05
22,4996.88,0.72327,0.49213,1.14143,0.95229,0.91867,0.95318,0.78043,0.79193,0.43642,1.13315,7.921e-05,7.921e-05,7.921e-05
23,5223.12,0.71129,0.49245,1.13119,0.94434,0.92648,0.95746,0.78598,0.76996,0.42391,1.11088,7.822e-05,7.822e-05,7.822e-05
24,5450.23,0.70864,0.47751,1.12404,0.95356,0.9212,0.95641,0.79221,0.75575,0.41597,1.09261,7.723e-05,7.723e-05,7.723e-05
25,5677.2,0.69374,0.47538,1.12036,0.95437,0.92276,0.95961,0.79373,0.75352,0.40244,1.09191,7.624e-05,7.624e-05,7.624e-05
26,5903.76,0.69342,0.47326,1.11843,0.94819,0.93332,0.95863,0.79651,0.75593,0.4079,1.08353,7.525e-05,7.525e-05,7.525e-05
27,6129.07,0.68439,0.46402,1.11229,0.95391,0.93108,0.95853,0.79947,0.73936,0.40544,1.08326,7.426e-05,7.426e-05,7.426e-05
28,6353.66,0.67903,0.45951,1.10898,0.95174,0.92874,0.95617,0.79973,0.7335,0.40121,1.08327,7.327e-05,7.327e-05,7.327e-05
29,6578.45,0.67503,0.45192,1.10384,0.95637,0.93034,0.95587,0.80171,0.7235,0.39715,1.07134,7.228e-05,7.228e-05,7.228e-05
30,6803.3,0.6681,0.45191,1.10188,0.95436,0.93243,0.95926,0.80566,0.72359,0.39629,1.07173,7.129e-05,7.129e-05,7.129e-05
31,7028.6,0.6641,0.43587,1.09568,0.95673,0.93309,0.9582,0.80502,0.72926,0.39047,1.08935,7.03e-05,7.03e-05,7.03e-05
32,7253.9,0.65954,0.43969,1.09543,0.95515,0.92876,0.95938,0.81107,0.71195,0.38728,1.06661,6.931e-05,6.931e-05,6.931e-05
33,7479.05,0.65482,0.44072,1.09147,0.95871,0.92722,0.95823,0.81001,0.70507,0.39685,1.05546,6.832e-05,6.832e-05,6.832e-05
34,7704.13,0.64178,0.42771,1.08704,0.95581,0.93678,0.95873,0.81382,0.70765,0.38589,1.06186,6.733e-05,6.733e-05,6.733e-05
35,7929.54,0.64437,0.42466,1.08821,0.96258,0.92803,0.95994,0.81555,0.69443,0.37982,1.04993,6.634e-05,6.634e-05,6.634e-05
36,8154.9,0.63718,0.43717,1.08198,0.95762,0.93519,0.96094,0.81915,0.68528,0.3729,1.05255,6.535e-05,6.535e-05,6.535e-05
37,8379.71,0.63928,0.41361,1.09142,0.95631,0.93374,0.95974,0.82012,0.67839,0.38112,1.05468,6.436e-05,6.436e-05,6.436e-05
38,8603.96,0.6237,0.41084,1.07708,0.96212,0.93288,0.96265,0.82492,0.67273,0.36731,1.04017,6.337e-05,6.337e-05,6.337e-05
39,8828.26,0.62584,0.41228,1.07526,0.95916,0.93551,0.95962,0.82297,0.67216,0.36891,1.0397,6.238e-05,6.238e-05,6.238e-05
40,9052.59,0.61759,0.40916,1.07528,0.96196,0.9364,0.96224,0.82446,0.67468,0.3629,1.04024,6.139e-05,6.139e-05,6.139e-05
41,9277.33,0.60981,0.39561,1.06563,0.96211,0.93783,0.96462,0.82879,0.66453,0.35946,1.03436,6.04e-05,6.04e-05,6.04e-05
42,9502.1,0.60727,0.39505,1.06538,0.96556,0.93484,0.9638,0.8323,0.65872,0.35663,1.02918,5.941e-05,5.941e-05,5.941e-05
43,9727.24,0.59973,0.38828,1.05518,0.96323,0.93744,0.96458,0.83256,0.65628,0.35503,1.01852,5.842e-05,5.842e-05,5.842e-05
44,9952.75,0.60064,0.39399,1.05946,0.9627,0.93872,0.96324,0.83171,0.65359,0.35606,1.02729,5.743e-05,5.743e-05,5.743e-05
45,10178.2,0.59557,0.39628,1.06336,0.96311,0.93538,0.96314,0.83227,0.65385,0.36094,1.02815,5.644e-05,5.644e-05,5.644e-05
46,10403.5,0.59156,0.38281,1.05483,0.96469,0.93266,0.9623,0.83279,0.64749,0.35873,1.02303,5.545e-05,5.545e-05,5.545e-05
47,10628.9,0.58848,0.37985,1.05549,0.96133,0.93767,0.96404,0.83429,0.64533,0.35096,1.01674,5.446e-05,5.446e-05,5.446e-05
48,10853.9,0.58238,0.3746,1.04724,0.96137,0.94166,0.96427,0.83711,0.64118,0.34943,1.01307,5.347e-05,5.347e-05,5.347e-05
49,11079.1,0.57657,0.36842,1.04351,0.96463,0.93839,0.96266,0.83953,0.63354,0.35357,1.0065,5.248e-05,5.248e-05,5.248e-05
50,11304.9,0.57521,0.37328,1.047,0.96411,0.93794,0.96313,0.84156,0.62935,0.35157,1.00481,5.149e-05,5.149e-05,5.149e-05
51,11530.3,0.57477,0.37034,1.04456,0.96574,0.93715,0.96316,0.84383,0.62615,0.34968,1.00649,5.05e-05,5.05e-05,5.05e-05
52,11756.3,0.56149,0.36261,1.03677,0.96334,0.93939,0.96299,0.8432,0.62638,0.34977,1.00616,4.951e-05,4.951e-05,4.951e-05
53,11987.8,0.56316,0.36541,1.03852,0.96222,0.94162,0.96261,0.84364,0.62463,0.34875,1.00292,4.852e-05,4.852e-05,4.852e-05
54,12219.2,0.55784,0.36121,1.03919,0.96451,0.94077,0.96375,0.8457,0.62434,0.34476,1.00547,4.753e-05,4.753e-05,4.753e-05
55,12448.1,0.56048,0.36396,1.04249,0.96454,0.94242,0.96323,0.84661,0.62044,0.34534,1.00377,4.654e-05,4.654e-05,4.654e-05
56,12673.3,0.54728,0.35457,1.02965,0.96787,0.93894,0.96462,0.84735,0.61795,0.34115,1.00189,4.555e-05,4.555e-05,4.555e-05
57,12898.6,0.55472,0.36011,1.03275,0.96628,0.94173,0.96582,0.84877,0.6171,0.34119,1.00073,4.456e-05,4.456e-05,4.456e-05
58,13123.8,0.54866,0.35442,1.02656,0.96487,0.94228,0.96559,0.84951,0.61332,0.34272,0.99653,4.357e-05,4.357e-05,4.357e-05
59,13349.3,0.54077,0.34615,1.0238,0.96703,0.93955,0.96472,0.84921,0.61274,0.34404,0.99655,4.258e-05,4.258e-05,4.258e-05
60,13574.7,0.54368,0.34917,1.0263,0.96346,0.94341,0.96487,0.84878,0.61244,0.34229,0.99673,4.159e-05,4.159e-05,4.159e-05
61,13800,0.53432,0.33856,1.02016,0.96284,0.94652,0.96504,0.85137,0.60876,0.33905,0.99487,4.06e-05,4.06e-05,4.06e-05
62,14025.3,0.52974,0.33948,1.01605,0.96259,0.94694,0.96498,0.85153,0.60501,0.33862,0.99138,3.961e-05,3.961e-05,3.961e-05
63,14250.6,0.52793,0.34037,1.01807,0.96275,0.94661,0.96506,0.85233,0.60395,0.3376,0.99141,3.862e-05,3.862e-05,3.862e-05
64,14477.4,0.5231,0.33901,1.01828,0.96557,0.94464,0.96428,0.8524,0.60238,0.33858,0.99152,3.763e-05,3.763e-05,3.763e-05
65,14702.4,0.52438,0.34191,1.01839,0.96384,0.94577,0.96421,0.85327,0.60143,0.33931,0.99245,3.664e-05,3.664e-05,3.664e-05
66,14927.7,0.52314,0.33389,1.01475,0.96147,0.94696,0.96459,0.85405,0.59937,0.3389,0.99027,3.565e-05,3.565e-05,3.565e-05
67,15153.1,0.51442,0.3344,1.01186,0.96216,0.946,0.96478,0.85402,0.59969,0.33749,0.99175,3.466e-05,3.466e-05,3.466e-05
68,15378.2,0.51146,0.32715,1.01077,0.96438,0.94475,0.96506,0.85523,0.59671,0.33631,0.98918,3.367e-05,3.367e-05,3.367e-05
69,15603.6,0.50989,0.32459,1.00727,0.96939,0.93892,0.96485,0.85611,0.59444,0.33606,0.98692,3.268e-05,3.268e-05,3.268e-05
70,15829.3,0.50873,0.32403,1.00363,0.96653,0.94176,0.96512,0.85611,0.59265,0.33468,0.98366,3.169e-05,3.169e-05,3.169e-05
71,16056.2,0.50573,0.32124,1.00338,0.9677,0.94075,0.96547,0.85696,0.59026,0.33502,0.98173,3.07e-05,3.07e-05,3.07e-05
72,16281.4,0.50243,0.3214,1.00369,0.96666,0.94259,0.96566,0.85739,0.58884,0.33443,0.98058,2.971e-05,2.971e-05,2.971e-05
73,16506.7,0.4949,0.31755,1.00001,0.96851,0.94104,0.96541,0.85753,0.58823,0.33468,0.98065,2.872e-05,2.872e-05,2.872e-05
74,16732.2,0.50143,0.32797,1.01127,0.96163,0.94771,0.96528,0.85742,0.58669,0.33434,0.98019,2.773e-05,2.773e-05,2.773e-05
75,16957.5,0.49236,0.31393,1.00026,0.96001,0.94914,0.96533,0.85811,0.58558,0.33412,0.97969,2.674e-05,2.674e-05,2.674e-05
76,17182.8,0.49092,0.31274,1.00015,0.96995,0.94002,0.96519,0.85865,0.58363,0.33259,0.97856,2.575e-05,2.575e-05,2.575e-05
77,17407.9,0.49307,0.3325,1.00781,0.971,0.93949,0.96533,0.85905,0.58257,0.33107,0.97803,2.476e-05,2.476e-05,2.476e-05
78,17633.2,0.48501,0.30909,0.9959,0.96069,0.94815,0.96551,0.85938,0.58182,0.33071,0.97778,2.377e-05,2.377e-05,2.377e-05
79,17858.4,0.47959,0.30234,0.99173,0.9627,0.94714,0.96565,0.8602,0.58054,0.32992,0.97688,2.278e-05,2.278e-05,2.278e-05
80,18083.7,0.47823,0.30439,0.99172,0.96459,0.94508,0.96534,0.86048,0.57968,0.32989,0.97644,2.179e-05,2.179e-05,2.179e-05
81,18308.9,0.47809,0.30649,0.99073,0.96254,0.94728,0.96562,0.86035,0.57865,0.32939,0.97605,2.08e-05,2.08e-05,2.08e-05
82,18534.1,0.47004,0.30215,0.98908,0.96273,0.94683,0.96552,0.86047,0.57754,0.32914,0.97503,1.981e-05,1.981e-05,1.981e-05
83,18759.5,0.4739,0.29988,0.98993,0.96456,0.94602,0.96564,0.86062,0.57671,0.32872,0.97436,1.882e-05,1.882e-05,1.882e-05
84,18984.8,0.47059,0.29836,0.98656,0.96567,0.94455,0.96559,0.86062,0.57599,0.3287,0.9742,1.783e-05,1.783e-05,1.783e-05
85,19210.1,0.46952,0.29847,0.98829,0.96514,0.9451,0.9655,0.86068,0.57549,0.32937,0.9739,1.684e-05,1.684e-05,1.684e-05
86,19435.3,0.46047,0.29217,0.98162,0.96549,0.94443,0.96555,0.8612,0.57448,0.32911,0.97307,1.585e-05,1.585e-05,1.585e-05
87,19660.5,0.46157,0.29346,0.98212,0.96458,0.94559,0.9656,0.86153,0.57392,0.32894,0.9729,1.486e-05,1.486e-05,1.486e-05
88,19885.5,0.46127,0.29923,0.98473,0.96683,0.9439,0.96558,0.86159,0.57328,0.329,0.97258,1.387e-05,1.387e-05,1.387e-05
89,20110.6,0.46103,0.30497,0.98354,0.96728,0.94349,0.96555,0.86157,0.5724,0.32894,0.9722,1.288e-05,1.288e-05,1.288e-05
90,20335.7,0.4577,0.29671,0.98126,0.96742,0.94317,0.96537,0.86142,0.57184,0.32866,0.97196,1.189e-05,1.189e-05,1.189e-05
91,20569.9,0.40728,0.2168,0.93919,0.96813,0.94297,0.9653,0.86202,0.57103,0.32833,0.97167,1.09e-05,1.09e-05,1.09e-05
92,20794.5,0.38944,0.20022,0.92601,0.96717,0.94321,0.96513,0.86243,0.56978,0.32804,0.97098,9.91e-06,9.91e-06,9.91e-06
93,21018.9,0.38663,0.20078,0.92842,0.96796,0.94252,0.96502,0.86254,0.56869,0.32765,0.97051,8.92e-06,8.92e-06,8.92e-06
94,21243.3,0.38319,0.20292,0.92736,0.96808,0.9429,0.96504,0.863,0.56779,0.32724,0.9702,7.93e-06,7.93e-06,7.93e-06
95,21467.9,0.37706,0.19687,0.92221,0.96807,0.94302,0.96502,0.86342,0.5668,0.32706,0.96964,6.94e-06,6.94e-06,6.94e-06
96,21692.6,0.36943,0.19098,0.91928,0.96754,0.94361,0.965,0.8637,0.56585,0.32666,0.96935,5.95e-06,5.95e-06,5.95e-06
97,21917.4,0.36695,0.18898,0.91722,0.96766,0.94329,0.965,0.86401,0.56508,0.32654,0.96915,4.96e-06,4.96e-06,4.96e-06
98,22141.8,0.36531,0.19193,0.91906,0.96901,0.94155,0.96495,0.86429,0.56444,0.32657,0.96883,3.97e-06,3.97e-06,3.97e-06
99,22366.3,0.37175,0.1905,0.92404,0.96888,0.94142,0.9651,0.86436,0.56368,0.326,0.96842,2.98e-06,2.98e-06,2.98e-06
100,22590.8,0.36705,0.18968,0.91843,0.9659,0.94404,0.96515,0.86494,0.56309,0.3261,0.96806,1.99e-06,1.99e-06,1.99e-06
