epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,9869.26,0.64784,0.45674,1.07843,0.94964,0.92807,0.9532,0.79643,0.71853,0.41329,1.04741,2.674e-05,2.674e-05,2.674e-05
76,10000.3,0.64728,0.45646,1.07582,0.94884,0.92924,0.95339,0.79674,0.7173,0.41262,1.04652,2.575e-05,2.575e-05,2.575e-05
77,10130.3,0.64641,0.47463,1.0795,0.95064,0.92762,0.95352,0.79775,0.71633,0.41216,1.04573,2.476e-05,2.476e-05,2.476e-05
78,10260.4,0.63891,0.45315,1.07259,0.95065,0.92745,0.95358,0.79817,0.71546,0.41108,1.04514,2.377e-05,2.377e-05,2.377e-05
79,10390.7,0.64094,0.4509,1.07134,0.95063,0.9287,0.95391,0.79807,0.71481,0.41088,1.04487,2.278e-05,2.278e-05,2.278e-05
80,10521.8,0.63722,0.4512,1.07198,0.95121,0.92803,0.95379,0.79815,0.71385,0.41022,1.04412,2.179e-05,2.179e-05,2.179e-05
81,10652.9,0.64051,0.45494,1.07213,0.95166,0.92771,0.95386,0.79859,0.71327,0.40976,1.04371,2.08e-05,2.08e-05,2.08e-05
82,10783.9,0.62671,0.44305,1.06629,0.95034,0.92753,0.95424,0.79903,0.71271,0.40919,1.04316,1.981e-05,1.981e-05,1.981e-05
83,10915.2,0.63054,0.445,1.06857,0.95737,0.92176,0.95402,0.79914,0.71167,0.40834,1.04247,1.882e-05,1.882e-05,1.882e-05
84,11046.3,0.63116,0.44499,1.06778,0.9518,0.92801,0.95409,0.79922,0.7112,0.40852,1.04216,1.783e-05,1.783e-05,1.783e-05
85,11177.4,0.63056,0.44741,1.06789,0.95233,0.92849,0.95431,0.8002,0.7106,0.40866,1.04162,1.684e-05,1.684e-05,1.684e-05
86,11308.2,0.62643,0.44009,1.06307,0.95256,0.92879,0.95418,0.80033,0.70998,0.40842,1.04133,1.585e-05,1.585e-05,1.585e-05
87,11439.5,0.62636,0.44178,1.06428,0.95271,0.9283,0.95421,0.80079,0.70954,0.4084,1.04108,1.486e-05,1.486e-05,1.486e-05
88,11570.7,0.62661,0.46102,1.06709,0.95322,0.92804,0.95417,0.80112,0.70913,0.40811,1.04083,1.387e-05,1.387e-05,1.387e-05
89,11701.9,0.62753,0.44267,1.06597,0.9518,0.92836,0.95425,0.80153,0.70881,0.40786,1.04073,1.288e-05,1.288e-05,1.288e-05
90,11832.7,0.62693,0.44583,1.06501,0.95133,0.92897,0.95427,0.80161,0.70813,0.40767,1.04034,1.189e-05,1.189e-05,1.189e-05
91,11970.2,0.60151,0.36719,1.04878,0.95152,0.9299,0.95426,0.80177,0.70808,0.40749,1.04038,1.09e-05,1.09e-05,1.09e-05
92,12100.6,0.57788,0.33565,1.02923,0.95154,0.9302,0.95432,0.80154,0.70805,0.40698,1.0405,9.91e-06,9.91e-06,9.91e-06
93,12231.1,0.57145,0.32818,1.02875,0.95034,0.93064,0.95416,0.80154,0.7074,0.40664,1.04015,8.92e-06,8.92e-06,8.92e-06
94,12361.4,0.57297,0.335,1.03182,0.95109,0.93044,0.95419,0.80143,0.70666,0.40603,1.03965,7.93e-06,7.93e-06,7.93e-06
95,12492,0.57405,0.33531,1.02787,0.95051,0.93063,0.9542,0.80197,0.70608,0.40538,1.03918,6.94e-06,6.94e-06,6.94e-06
96,12622.6,0.56004,0.31869,1.02179,0.95018,0.93065,0.95419,0.80205,0.70577,0.40507,1.03902,5.95e-06,5.95e-06,5.95e-06
97,12753.2,0.55787,0.31728,1.01985,0.94956,0.93057,0.95413,0.80222,0.70506,0.4048,1.0384,4.96e-06,4.96e-06,4.96e-06
98,12883.4,0.55663,0.31949,1.0207,0.95442,0.92629,0.95418,0.80205,0.70473,0.40464,1.03838,3.97e-06,3.97e-06,3.97e-06
99,13013.8,0.55976,0.32908,1.02156,0.95655,0.92474,0.95433,0.80194,0.7044,0.40424,1.03818,2.98e-06,2.98e-06,2.98e-06
100,13144.3,0.55311,0.3207,1.01616,0.95682,0.92448,0.95424,0.80192,0.70394,0.40387,1.03798,1.99e-06,1.99e-06,1.99e-06
